"Team1","Team2","Player1","Player2","Player3","Player4","Salary","Proj","Value"
"CHC","PHI","Frank Schwindel","Nico Hoerner","Jean Segura","Rhys Hoskins",17700,37.1,2.1
"CHC","PHI","Jonathan Villar","Nick Madrigal","Bryce Harper","Matt Vierling",17100,37.1,2.2
"CHC","PHI","Frank Schwindel","Rafael Ortega","Jean Segura","Nick Castellanos",18700,37.1,2
"CIN","PHI","Brandon Drury","Mike Moustakas","Bryce Harper","Didi Gregorius",15200,37.1,2.4
"CIN","PHI","Brandon Drury","Jake Fraley","J.T. Realmuto","Kyle Schwarber",15200,37.1,2.4
"CIN","PHI","Donovan Solano","Joey Votto","Bryce Harper","Rhys Hoskins",18000,37.1,2.1
"COL","PHI","Kris Bryant","Randal Grichuk","Johan Camargo","Rhys Hoskins",15300,37.1,2.4
"HOU","PHI","Niko Goodrum","Yuli Gurriel","Bryce Harper","Matt Vierling",16700,37.1,2.2
"HOU","PHI","Chas McCormick","Jason Castro","J.T. Realmuto","Nick Castellanos",16900,37.1,2.2
"LAA","WSH","Anthony Rendon","Jared Walsh","Juan Soto","Nelson Cruz",19400,37.1,1.9
"LAA","PHI","Jose Rojas","Taylor Ward","Didi Gregorius","Nick Castellanos",17300,37.1,2.1
"LAD","PHI","Trea Turner","Will Smith","Garrett Stubbs","Nick Castellanos",18700,37.1,2
"LAD","TB","Trea Turner","Will Smith","Ji-Man Choi","Wander Franco",18900,37.1,2
"MIL","SF","Hunter Renfroe","Kolten Wong","Brandon Belt","Joc Pederson",16900,37.1,2.2
"MIL","PHI","Christian Yelich","Lorenzo Cain","Johan Camargo","Nick Castellanos",16500,37.1,2.2
"MIL","PHI","Lorenzo Cain","Willy Adames","Didi Gregorius","Jean Segura",17100,37.1,2.2
"MIL","PHI","Kolten Wong","Lorenzo Cain","Matt Vierling","Rhys Hoskins",15200,37.1,2.4
"MIL","PHI","Kolten Wong","Tyrone Taylor","Jean Segura","Rhys Hoskins",17100,37.1,2.2
"NYM","PHI","Pete Alonso","Travis Jankowski","Matt Vierling","Nick Castellanos",16600,37.1,2.2
"NYM","PHI","Jeff McNeil","Robinson Cano","J.T. Realmuto","Matt Vierling",15600,37.1,2.4
"OAK","SF","Sean Murphy","Tony Kemp","Brandon Belt","Joey Bart",16400,37.1,2.3
"OAK","SF","Seth Brown","Tony Kemp","Brandon Belt","Joey Bart",15000,37.1,2.5
"OAK","WSH","Sean Murphy","Seth Brown","Juan Soto","Lane Thomas",17700,37.1,2.1
"OAK","PHI","Kevin Smith","Tony Kemp","Jean Segura","Rhys Hoskins",16400,37.1,2.3
"PHI","PIT","Kyle Schwarber","Rhys Hoskins","Kevin Newman","Yoshi Tsutsugo",18400,37.1,2
"PHI","TB","Jean Segura","Rhys Hoskins","Kevin Kiermaier","Manuel Margot",15800,37.1,2.3
"PHI","PIT","Didi Gregorius","J.T. Realmuto","Diego Castillo","Jake Marisnick",15300,37.1,2.4
"PHI","PIT","Didi Gregorius","Nick Castellanos","Cole Tucker","Ke'Bryan Hayes",18600,37.1,2
"PHI","PIT","Didi Gregorius","Nick Castellanos","Kevin Newman","Michael Chavis",17800,37.1,2.1
"PHI","SF","Matt Vierling","Rhys Hoskins","Darin Ruf","Thairo Estrada",15300,37.1,2.4
"PHI","SF","Johan Camargo","Nick Castellanos","Brandon Crawford","Joey Bart",16800,37.1,2.2
"PHI","WSH","Johan Camargo","Nick Castellanos","Josh Bell","Keibert Ruiz",17100,37.1,2.2
"PHI","TB","Bryce Harper","Garrett Stubbs","Mike Zunino","Randy Arozarena",18600,37.1,2
"PHI","TB","Jean Segura","Matt Vierling","Ji-Man Choi","Mike Zunino",15700,37.1,2.4
"PHI","WSH","Didi Gregorius","Matt Vierling","Maikel Franco","Nelson Cruz",15100,37.1,2.5
"SF","TB","Brandon Belt","Joey Bart","Brandon Lowe","Kevin Kiermaier",16600,37.1,2.2
"TB","WSH","Kevin Kiermaier","Randy Arozarena","Juan Soto","Nelson Cruz",18800,37.1,2
"CIN","PHI","Alejo Lopez","Tommy Pham","Bryce Harper","Jean Segura",15400,37.1,2.4
"COL","PHI","Connor Joe","Ryan McMahon","Bryce Harper","Simon Muzziotti",17100,37.1,2.2
"LAA","OAK","Jared Walsh","Shohei Ohtani","Billy McKinney","Tony Kemp",16200,37.1,2.3
"LAA","PHI","Shohei Ohtani","Tyler Wade","Bryce Harper","Simon Muzziotti",17200,37.1,2.2
"PHI","SF","Didi Gregorius","J.T. Realmuto","Brandon Belt","Tommy La Stella",18000,37.1,2.1
"PHI","WSH","Bryson Stott","J.T. Realmuto","Juan Soto","Lane Thomas",19300,37.1,1.9
"PHI","WSH","Garrett Stubbs","J.T. Realmuto","Juan Soto","Lane Thomas",17900,37.1,2.1
"ARI","WSH","Christian Walker","Ketel Marte","Juan Soto","Maikel Franco",17800,37.1,2.1
"ARI","PHI","Daulton Varsho","David Peralta","Didi Gregorius","Matt Vierling",14800,37.1,2.5
"ARI","PHI","Ketel Marte","Pavin Smith","Didi Gregorius","Matt Vierling",15800,37.1,2.3
"ARI","WSH","Daulton Varsho","Pavin Smith","Lane Thomas","Nelson Cruz",14400,37.1,2.6
"ARI","PHI","Carson Kelly","Daulton Varsho","Johan Camargo","Rhys Hoskins",15300,37.1,2.4
"ARI","PHI","David Peralta","Pavin Smith","Bryce Harper","Bryson Stott",17100,37.1,2.2
"ARI","PHI","David Peralta","Pavin Smith","Bryce Harper","Garrett Stubbs",15700,37.1,2.4
"ARI","WSH","Pavin Smith","Seth Beer","Juan Soto","Nelson Cruz",17300,37.1,2.1
"ARI","PHI","Pavin Smith","Sergio Alcantara","Didi Gregorius","Rhys Hoskins",15600,37.1,2.4
"ARI","PHI","Daulton Varsho","Yonny Hernandez","Didi Gregorius","Nick Castellanos",18500,37.1,2
"ARI","PHI","David Peralta","Jordan Luplow","J.T. Realmuto","Rhys Hoskins",18000,37.1,2.1
"ARI","PHI","Jordan Luplow","Pavin Smith","Bryce Harper","Jean Segura",17000,37.1,2.2
"ATL","TB","Adam Duvall","Ozzie Albies","Brandon Lowe","Randy Arozarena",19100,37.1,1.9
"ATL","PHI","Austin Riley","Orlando Arcia","Didi Gregorius","Nick Castellanos",17100,37.1,2.2
"BAL","PHI","Anthony Bemboom","Austin Hays","J.T. Realmuto","Rhys Hoskins",16500,37.1,2.2
"CHC","PHI","Rafael Ortega","Seiya Suzuki","J.T. Realmuto","Jean Segura",19200,37.1,1.9
"CHC","PHI","Nick Madrigal","Yan Gomes","J.T. Realmuto","Nick Castellanos",18800,37.1,2
"CIN","PHI","Tyler Naquin","Tyler Stephenson","Jean Segura","Nick Castellanos",16200,37.1,2.3
"COL","SF","Charlie Blackmon","Kris Bryant","Brandon Belt","Joc Pederson",16600,37.1,2.2
"COL","PHI","Connor Joe","Elias Diaz","Didi Gregorius","Kyle Schwarber",17900,37.1,2.1
"COL","PHI","Dom Nunez","Randal Grichuk","Jean Segura","Nick Castellanos",16600,37.1,2.2
"HOU","PHI","Alex Bregman","Yordan Alvarez","Jean Segura","Matt Vierling",18000,37.1,2.1
"HOU","PHI","Chas McCormick","Michael Brantley","Johan Camargo","Nick Castellanos",15600,37.1,2.4
"LAA","PHI","Anthony Rendon","Shohei Ohtani","Johan Camargo","Kyle Schwarber",17900,37.1,2.1
"LAD","WSH","Trea Turner","Will Smith","Juan Soto","Maikel Franco",19200,37.1,1.9
"LAD","PHI","Gavin Lux","Will Smith","Johan Camargo","Nick Castellanos",16000,37.1,2.3
"LAD","PHI","Freddie Freeman","Gavin Lux","Didi Gregorius","Jean Segura",17600,37.1,2.1
"LAD","PHI","Edwin Rios","Gavin Lux","Didi Gregorius","Nick Castellanos",16200,37.1,2.3
"MIL","SF","Andrew McCutchen","Hunter Renfroe","Brandon Belt","Joc Pederson",17200,37.1,2.2
"MIL","PHI","Christian Yelich","Kolten Wong","Jean Segura","Matt Vierling",15800,37.1,2.3
"MIL","PHI","Andrew McCutchen","Lorenzo Cain","Matt Vierling","Rhys Hoskins",15500,37.1,2.4
"MIL","PHI","Andrew McCutchen","Tyrone Taylor","Jean Segura","Rhys Hoskins",17400,37.1,2.1
"MIL","PHI","Hunter Renfroe","Victor Caratini","J.T. Realmuto","Kyle Schwarber",18600,37.1,2
"NYM","PHI","Pete Alonso","Travis Jankowski","Didi Gregorius","Rhys Hoskins",18100,37.1,2
"NYM","PHI","James McCann","Robinson Cano","Bryce Harper","Johan Camargo",15500,37.1,2.4
"NYM","PHI","James McCann","Travis Jankowski","Kyle Schwarber","Rhys Hoskins",16600,37.1,2.2
"OAK","PHI","Christian Bethancourt","Sean Murphy","J.T. Realmuto","Jean Segura",16900,37.1,2.2
"OAK","PHI","Christian Bethancourt","Seth Brown","J.T. Realmuto","Jean Segura",15500,37.1,2.4
"OAK","PHI","Sean Murphy","Stephen Piscotty","Bryce Harper","Didi Gregorius",19000,37.1,2
"OAK","PHI","Seth Brown","Stephen Piscotty","Bryce Harper","Didi Gregorius",17600,37.1,2.1
"OAK","PHI","Christian Bethancourt","Sheldon Neuse","Bryce Harper","Kyle Schwarber",16700,37.1,2.2
"PHI","PIT","Bryce Harper","J.T. Realmuto","Josh VanMeter","Roberto Perez",17700,37.1,2.1
"PHI","SF","J.T. Realmuto","Nick Castellanos","Luke Williams","Wilmer Flores",17400,37.1,2.1
"PHI","TB","Bryce Harper","Jean Segura","Harold Ramirez","Yandy Diaz",19100,37.1,1.9
"PHI","SF","Nick Castellanos","Rhys Hoskins","Brandon Crawford","Curt Casali",19300,37.1,1.9
"PHI","PIT","Kyle Schwarber","Nick Castellanos","Ben Gamel","Michael Chavis",17600,37.1,2.1
"PHI","TB","Jean Segura","Nick Castellanos","Francisco Mejia","Yandy Diaz",18400,37.1,2
"PHI","SF","Didi Gregorius","Kyle Schwarber","Darin Ruf","Joey Bart",16300,37.1,2.3
"PHI","TB","Didi Gregorius","Kyle Schwarber","Kevin Kiermaier","Yandy Diaz",17700,37.1,2.1
"PHI","SD","Didi Gregorius","Jean Segura","Ha-Seong Kim","Jake Cronenworth",16300,37.1,2.3
"PHI","SD","Jean Segura","Matt Vierling","Jake Cronenworth","Trent Grisham",15300,37.1,2.4
"PHI","SF","Johan Camargo","Kyle Schwarber","Brandon Crawford","Darin Ruf",16500,37.1,2.2
"SF","TB","Brandon Belt","Steven Duggar","Brandon Lowe","Yandy Diaz",17900,37.1,2.1
"SF","WSH","Brandon Crawford","Joc Pederson","Josh Bell","Nelson Cruz",18000,37.1,2.1
"TB","WSH","Ji-Man Choi","Yandy Diaz","Juan Soto","Nelson Cruz",19200,37.1,1.9
"ATL","WSH","Austin Riley","Ozzie Albies","Cesar Hernandez","Nelson Cruz",17700,37.1,2.1
"CHC","PHI","Frank Schwindel","Michael Hermosillo","Bryce Harper","Johan Camargo",16000,37.1,2.3
"CIN","PHI","Mike Moustakas","Tommy Pham","Bryce Harper","Johan Camargo",13700,37.1,2.7
"CIN","PHI","Alejo Lopez","Jake Fraley","Bryce Harper","J.T. Realmuto",16000,37.1,2.3
"LAD","PHI","Freddie Freeman","Mookie Betts","J.T. Realmuto","Simon Muzziotti",18500,37.1,2
"LAD","TB","Cody Bellinger","Mookie Betts","Brandon Lowe","Wander Franco",19200,37.1,1.9
"LAD","PHI","Chris Taylor","Cody Bellinger","J.T. Realmuto","Johan Camargo",15400,37.1,2.4
"OAK","SF","Jed Lowrie","Tony Kemp","Brandon Belt","Thairo Estrada",16400,37.1,2.3
"PHI","SD","J.T. Realmuto","Rhys Hoskins","Jorge Alfaro","Matt Beaty",16900,37.1,2.2
"ARI","SF","Daulton Varsho","Seth Beer","Brandon Belt","Steven Duggar",14800,37.1,2.5
"ATL","SF","Matt Olson","Travis d'Arnaud","Brandon Belt","Brandon Crawford",18600,37.1,2
"COL","PHI","Connor Joe","Kris Bryant","Jean Segura","Johan Camargo",15300,37.1,2.4
"HOU","SF","Alex Bregman","Michael Brantley","Brandon Belt","Brandon Crawford",19700,37.1,1.9
"PHI","WSH","Bryce Harper","Matt Vierling","Juan Soto","Riley Adams",17600,37.1,2.1
"PHI","SF","Jean Segura","Rhys Hoskins","Brandon Belt","Luke Williams",17100,37.1,2.2
"PHI","WSH","Jean Segura","Rhys Hoskins","Nelson Cruz","Riley Adams",16900,37.1,2.2
"PHI","SD","Didi Gregorius","Jean Segura","Ha-Seong Kim","Luke Voit",15400,37.1,2.4
"PHI","SD","Jean Segura","Matt Vierling","Luke Voit","Trent Grisham",14400,37.1,2.6
"PHI","SF","Jean Segura","Matt Vierling","Mike Yastrzemski","Thairo Estrada",15500,37.1,2.4
"SD","SF","Austin Nola","Trent Grisham","Brandon Belt","Brandon Crawford",17900,37.1,2.1
"TB","WSH","Brandon Lowe","Randy Arozarena","Cesar Hernandez","Josh Bell",19000,37.1,2
"ARI","COL","Daulton Varsho","Ketel Marte","Brendan Rodgers","Connor Joe",16700,37,2.2
"ARI","NYM","Daulton Varsho","Ketel Marte","Jeff McNeil","Starling Marte",18700,37,2
"ARI","ATL","Daulton Varsho","Ketel Marte","Adam Duvall","Travis d'Arnaud",15900,37,2.3
"ARI","ATL","Daulton Varsho","Ketel Marte","Eddie Rosario","Ozzie Albies",17600,37,2.1
"ARI","TB","Christian Walker","Daulton Varsho","Brandon Lowe","Josh Lowe",15300,37,2.4
"ARI","PHI","Christian Walker","Pavin Smith","Johan Camargo","Nick Castellanos",14800,37,2.5
"ARI","PHI","Carson Kelly","David Peralta","Didi Gregorius","Jean Segura",16700,37,2.2
"ARI","PHI","Christian Walker","Sergio Alcantara","Didi Gregorius","Kyle Schwarber",15800,37,2.3
"ARI","PHI","Christian Walker","Cooper Hummel","J.T. Realmuto","Rhys Hoskins",17500,37,2.1
"ARI","PHI","Christian Walker","Jake McCarthy","J.T. Realmuto","Rhys Hoskins",17100,37,2.2
"ARI","PHI","Christian Walker","Jose Herrera","J.T. Realmuto","Rhys Hoskins",16400,37,2.3
"ATL","SF","Austin Riley","Ozzie Albies","Brandon Belt","Darin Ruf",17600,37,2.1
"ATL","SF","Adam Duvall","Travis d'Arnaud","Brandon Belt","Mike Yastrzemski",16400,37,2.3
"ATL","SF","Eddie Rosario","Ozzie Albies","Brandon Belt","Mike Yastrzemski",18100,37,2
"ATL","PHI","Adam Duvall","Austin Riley","Johan Camargo","Nick Castellanos",16500,37,2.2
"ATL","PHI","Alex Dickerson","Austin Riley","Jean Segura","Nick Castellanos",17700,37,2.1
"ATL","PHI","Manny Pina","Marcell Ozuna","Bryce Harper","Didi Gregorius",17400,37,2.1
"BAL","PHI","Ramon Urias","Trey Mancini","Didi Gregorius","Nick Castellanos",17000,37,2.2
"BAL","PHI","Anthony Santander","Ramon Urias","Didi Gregorius","J.T. Realmuto",17200,37,2.2
"BAL","PHI","Anthony Bemboom","Ramon Urias","Bryce Harper","Jean Segura",16300,37,2.3
"BAL","PHI","Anthony Bemboom","Anthony Santander","J.T. Realmuto","Nick Castellanos",17200,37,2.2
"CHC","PHI","Patrick Wisdom","Willson Contreras","Matt Vierling","Rhys Hoskins",17200,37,2.2
"CHC","PHI","Frank Schwindel","Jonathan Villar","Bryce Harper","Matt Vierling",17500,37,2.1
"CHC","PHI","Jonathan Villar","Michael Hermosillo","Nick Castellanos","Rhys Hoskins",18800,37,2
"CIN","PHI","Donovan Solano","Mike Moustakas","Bryce Harper","Nick Castellanos",17100,37,2.2
"COL","TB","C.J. Cron","Kris Bryant","Brandon Lowe","Yandy Diaz",18700,37,2
"COL","LAD","Connor Joe","Kris Bryant","Freddie Freeman","Trea Turner",19000,37,2
"COL","PHI","Connor Joe","Randal Grichuk","Bryce Harper","Bryson Stott",17500,37,2.1
"COL","PHI","Connor Joe","Randal Grichuk","Bryce Harper","Garrett Stubbs",16100,37,2.3
"COL","SF","Brendan Rodgers","Connor Joe","Brandon Belt","Mike Yastrzemski",17200,37,2.2
"COL","PHI","C.J. Cron","Colton Welker","Bryce Harper","Didi Gregorius",17600,37,2.1
"HOU","SF","Kyle Tucker","Yordan Alvarez","Brandon Belt","Joc Pederson",19000,37,2
"HOU","PHI","Alex Bregman","Kyle Tucker","Johan Camargo","Nick Castellanos",18900,37,2
"HOU","PHI","Chas McCormick","Jose Altuve","Johan Camargo","Nick Castellanos",17100,37,2.2
"HOU","PHI","Chas McCormick","Jeremy Pena","Didi Gregorius","Nick Castellanos",17000,37,2.2
"HOU","PHI","Niko Goodrum","Yordan Alvarez","Didi Gregorius","J.T. Realmuto",19600,37,1.9
"LAA","SD","Jared Walsh","Shohei Ohtani","Manny Machado","Wil Myers",17800,37,2.1
"LAA","PHI","Shohei Ohtani","Taylor Ward","Bryce Harper","Simon Muzziotti",18200,37,2
"LAA","PHI","Brandon Marsh","Jack Mayfield","Bryce Harper","Rhys Hoskins",17700,37,2.1
"LAD","WSH","Freddie Freeman","Mookie Betts","Keibert Ruiz","Nelson Cruz",18700,37,2
"LAD","PHI","Cody Bellinger","Freddie Freeman","Bryce Harper","Simon Muzziotti",16900,37,2.2
"MIL","PHI","Andrew McCutchen","Christian Yelich","Jean Segura","Matt Vierling",16100,37,2.3
"MIL","SF","Andrew McCutchen","Kolten Wong","Brandon Belt","Brandon Crawford",18500,37,2
"MIL","PHI","Hunter Renfroe","Tyrone Taylor","Didi Gregorius","Nick Castellanos",18600,37,2
"MIL","PHI","Hunter Renfroe","Keston Hiura","J.T. Realmuto","Jean Segura",17900,37,2.1
"MIL","PHI","Lorenzo Cain","Victor Caratini","J.T. Realmuto","Nick Castellanos",17900,37,2.1
"NYM","SF","Jeff McNeil","Starling Marte","Brandon Belt","Mike Yastrzemski",19200,37,1.9
"NYM","PHI","Brandon Nimmo","Robinson Cano","Bryce Harper","Jean Segura",18100,37,2
"NYM","PHI","Dominic Smith","J.D. Davis","Bryce Harper","Rhys Hoskins",17600,37,2.1
"OAK","WSH","Sheldon Neuse","Tony Kemp","Juan Soto","Nelson Cruz",17600,37,2.1
"OAK","PHI","Elvis Andrus","Kevin Smith","Kyle Schwarber","Nick Castellanos",17600,37,2.1
"OAK","PHI","Jed Lowrie","Stephen Vogt","Nick Castellanos","Rhys Hoskins",18300,37,2
"OAK","PHI","Cristian Pache","Stephen Vogt","Bryce Harper","Rhys Hoskins",17200,37,2.2
"PHI","PIT","Bryce Harper","Rhys Hoskins","Jake Marisnick","Josh VanMeter",16400,37,2.3
"PHI","WSH","Bryce Harper","Kyle Schwarber","Riley Adams","Victor Robles",16900,37,2.2
"PHI","WSH","Bryce Harper","Jean Segura","Victor Robles","Yadiel Hernandez",16300,37,2.3
"PHI","SD","Jean Segura","Nick Castellanos","Austin Nola","Eric Hosmer",17300,37,2.1
"PHI","TB","J.T. Realmuto","Matt Vierling","Taylor Walls","Yandy Diaz",15500,37,2.4
"PHI","WSH","Matt Vierling","Nick Castellanos","Alcides Escobar","Keibert Ruiz",16900,37,2.2
"PHI","SF","Jean Segura","Matt Vierling","Darin Ruf","Joc Pederson",13800,37,2.7
"PHI","TB","Didi Gregorius","Johan Camargo","Brandon Lowe","Wander Franco",18200,37,2
"SF","WSH","Brandon Belt","Steven Duggar","Juan Soto","Lane Thomas",17300,37,2.1
"PHI","SD","Bryce Harper","Jean Segura","Austin Nola","Jose Azocar",16300,37,2.3
"PHI","SD","Jean Segura","Nick Castellanos","C.J. Abrams","Wil Myers",16000,37,2.3
"PHI","SD","Jean Segura","Rhys Hoskins","C.J. Abrams","Manny Machado",17000,37,2.2
"PHI","SF","Kyle Schwarber","Simon Muzziotti","Brandon Belt","Mike Yastrzemski",17400,37,2.1
"ARI","COL","Daulton Varsho","Seth Beer","C.J. Cron","Kris Bryant",15600,37,2.4
"ARI","LAD","Christian Walker","Daulton Varsho","Freddie Freeman","Will Smith",15900,37,2.3
"ARI","PHI","David Peralta","Seth Beer","Johan Camargo","Rhys Hoskins",15100,37,2.5
"ARI","PHI","Carson Kelly","Geraldo Perdomo","Didi Gregorius","Nick Castellanos",18000,37,2.1
"ATL","TB","Austin Riley","Ozzie Albies","Brandon Lowe","Ji-Man Choi",18700,37,2
"ATL","PHI","Adam Duvall","Travis d'Arnaud","Kyle Schwarber","Matt Vierling",15100,37,2.5
"ATL","PHI","Eddie Rosario","Ozzie Albies","Kyle Schwarber","Matt Vierling",16800,37,2.2
"ATL","PHI","Eddie Rosario","Matt Olson","Didi Gregorius","Kyle Schwarber",18700,37,2
"BAL","PHI","Cedric Mullins","Trey Mancini","Didi Gregorius","Jean Segura",16900,37,2.2
"BAL","PHI","Cedric Mullins","Jorge Mateo","Matt Vierling","Nick Castellanos",16100,37,2.3
"CHC","PHI","Ian Happ","Michael Hermosillo","Didi Gregorius","J.T. Realmuto",17300,37,2.1
"CHC","PHI","Jason Heyward","Patrick Wisdom","Nick Castellanos","Rhys Hoskins",19300,37,1.9
"CHC","PHI","Frank Schwindel","Yan Gomes","J.T. Realmuto","Nick Castellanos",19200,37,1.9
"CIN","PHI","Kyle Farmer","Tyler Naquin","Nick Castellanos","Rhys Hoskins",17200,37,2.2
"CIN","PHI","Alejo Lopez","Tyler Stephenson","Bryce Harper","Kyle Schwarber",16400,37,2.3
"CIN","PHI","Aramis Garcia","Kyle Farmer","Bryce Harper","Kyle Schwarber",16600,37,2.2
"COL","WSH","C.J. Cron","Kris Bryant","Juan Soto","Lane Thomas",18100,37,2
"COL","LAD","C.J. Cron","Connor Joe","Mookie Betts","Trea Turner",19500,37,1.9
"COL","PHI","C.J. Cron","Ryan McMahon","Johan Camargo","Rhys Hoskins",16700,37,2.2
"COL","PHI","Brendan Rodgers","Connor Joe","Kyle Schwarber","Matt Vierling",15900,37,2.3
"COL","PHI","Charlie Blackmon","Jose Iglesias","Bryce Harper","Johan Camargo",16300,37,2.3
"COL","PHI","Randal Grichuk","Yonathan Daza","Bryce Harper","Jean Segura",15900,37,2.3
"HOU","PHI","Martin Maldonado","Michael Brantley","Didi Gregorius","J.T. Realmuto",16800,37,2.2
"HOU","PHI","Martin Maldonado","Niko Goodrum","Bryce Harper","Kyle Schwarber",17700,37,2.1
"LAA","PHI","Anthony Rendon","Jose Rojas","Matt Vierling","Nick Castellanos",15700,37,2.4
"LAA","PHI","Anthony Rendon","Jo Adell","Jean Segura","Kyle Schwarber",17800,37,2.1
"LAA","PHI","Andrew Velazquez","Jo Adell","Kyle Schwarber","Rhys Hoskins",16700,37,2.2
"LAD","PHI","Freddie Freeman","Mookie Betts","Didi Gregorius","Matt Vierling",17800,37,2.1
"LAD","PHI","Justin Turner","Mookie Betts","Johan Camargo","Rhys Hoskins",17200,37,2.2
"LAD","PHI","Edwin Rios","Trea Turner","Jean Segura","Matt Vierling",15100,37,2.5
"LAD","PHI","Hanser Alberto","Justin Turner","J.T. Realmuto","Nick Castellanos",17500,37,2.1
"MIL","PHI","Jace Peterson","Kolten Wong","Matt Vierling","Nick Castellanos",15800,37,2.3
"MIL","PHI","Jace Peterson","Omar Narvaez","Didi Gregorius","J.T. Realmuto",16800,37,2.2
"MIL","PHI","Jace Peterson","Keston Hiura","Bryce Harper","Kyle Schwarber",18100,37,2
"NYM","PHI","Jeff McNeil","Starling Marte","Kyle Schwarber","Matt Vierling",17900,37,2.1
"NYM","PHI","Francisco Lindor","Travis Jankowski","Matt Vierling","Nick Castellanos",17100,37,2.2
"NYM","PHI","Eduardo Escobar","Mark Canha","Bryce Harper","Jean Segura",18400,37,2
"OAK","PHI","Sean Murphy","Seth Brown","J.T. Realmuto","Simon Muzziotti",16400,37,2.3
"OAK","TB","Jed Lowrie","Tony Kemp","Brandon Lowe","Kevin Kiermaier",15900,37,2.3
"OAK","PHI","Christian Bethancourt","Tony Kemp","Kyle Schwarber","Nick Castellanos",17000,37,2.2
"OAK","PHI","Chad Pinder","Christian Bethancourt","J.T. Realmuto","Nick Castellanos",16500,37,2.2
"PHI","WSH","Bryce Harper","Didi Gregorius","Lane Thomas","Yadiel Hernandez",16900,37,2.2
"PHI","PIT","Kyle Schwarber","Rhys Hoskins","Diego Castillo","Yoshi Tsutsugo",17000,37,2.2
"PHI","TB","Jean Segura","Rhys Hoskins","Josh Lowe","Manuel Margot",15700,37,2.4
"PHI","PIT","Didi Gregorius","Nick Castellanos","Diego Castillo","Michael Chavis",16400,37,2.3
"PHI","SD","Didi Gregorius","Nick Castellanos","Ha-Seong Kim","Jorge Alfaro",17400,37,2.1
"PHI","SD","J.T. Realmuto","Matt Vierling","Ha-Seong Kim","Jurickson Profar",13800,37,2.7
"PHI","SD","Matt Vierling","Nick Castellanos","Jorge Alfaro","Trent Grisham",16400,37,2.3
"PHI","WSH","Didi Gregorius","Rhys Hoskins","Alcides Escobar","Keibert Ruiz",18400,37,2
"PHI","TB","Johan Camargo","Rhys Hoskins","Mike Zunino","Wander Franco",17900,37,2.1
"PHI","WSH","Johan Camargo","Rhys Hoskins","Alcides Escobar","Juan Soto",18700,37,2
"PHI","WSH","Nick Castellanos","Simon Muzziotti","Josh Bell","Nelson Cruz",17900,37,2.1
"PIT","WSH","Bryan Reynolds","Michael Chavis","Juan Soto","Nelson Cruz",19100,37,1.9
"SD","WSH","Manny Machado","Trent Grisham","Lane Thomas","Nelson Cruz",16400,37,2.3
"SF","WSH","Brandon Belt","Brandon Crawford","Lane Thomas","Maikel Franco",16600,37,2.2
"SF","TB","Brandon Belt","Joey Bart","Brandon Lowe","Josh Lowe",16500,37,2.2
"TB","WSH","Josh Lowe","Randy Arozarena","Juan Soto","Nelson Cruz",18700,37,2
"ARI","PHI","Daulton Varsho","Ketel Marte","Kyle Schwarber","Simon Muzziotti",16900,37,2.2
