"Team","Opp","Player1","Player2","Player3","Salary","Proj","Value"
"LAD","ATL - Fried ( L )","Freddie Freeman","Gavin Lux","Will Smith",12500,20.6,1.6
"LAA","@HOU - Valdez ( L )","Jared Walsh","Mike Trout","Tyler Wade",12500,20.6,1.6
"SD","CIN - Sanmartin ( L )","Austin Nola","Jake Cronenworth","Matt Beaty",9900,20.6,2.1
"OAK","BAL - Ellis ( R )","Sean Murphy","Stephen Vogt","Tony Kemp",11600,20.6,1.8
"TB","@CHC - Steele ( L )","Brett Phillips","Kevin Kiermaier","Wander Franco",11000,20.5,1.9
"SD","CIN - Sanmartin ( L )","C.J. Abrams","Luke Voit","Wil Myers",8800,20.5,2.3
"ARI","@WAS - Adon ( R )","David Peralta","Geraldo Perdomo","Yonny Hernandez",11200,20.5,1.8
"MIN","@KC - Hernandez ( R )","Byron Buxton","Carlos Correa","Max Kepler",13000,20.5,1.6
"SD","CIN - Sanmartin ( L )","Jorge Alfaro","Manny Machado","Trent Grisham",12300,20.5,1.7
"MIL","PIT - Brubaker ( R )","Hunter Renfroe","Keston Hiura","Tyrone Taylor",11400,20.5,1.8
"KC","MIN - Archer ( R )","Bobby Witt Jr.","Kyle Isbel","Salvador Perez",10800,20.5,1.9
"SEA","TEX - Gray ( R )","Cal Raleigh","J.P. Crawford","Jarred Kelenic",9900,20.5,2.1
"OAK","BAL - Ellis ( R )","Billy McKinney","Elvis Andrus","Sheldon Neuse",9000,20.5,2.3
"SD","CIN - Sanmartin ( L )","Austin Nola","C.J. Abrams","Wil Myers",9100,20.5,2.3
"BAL","@OAK - Irvin ( L )","Anthony Santander","Rougned Odor","Trey Mancini",9300,20.5,2.2
"TEX","@SEA - Ray ( L )","Andy Ibanez","Charlie Culberson","Mitch Garver",10200,20.5,2
"COL","PHI - Gibson ( R )","Elias Diaz","Randal Grichuk","Sam Hilliard",9700,20.5,2.1
"WSH","ARI - Gilbert ( L )","Keibert Ruiz","Maikel Franco","Riley Adams",9800,20.5,2.1
"TB","@CHC - Steele ( L )","Brandon Lowe","Francisco Mejia","Yandy Diaz",13500,20.5,1.5
"ARI","@WAS - Adon ( R )","Carson Kelly","Jordan Luplow","Ketel Marte",12200,20.5,1.7
"SD","CIN - Sanmartin ( L )","Austin Nola","C.J. Abrams","Luke Voit",9300,20.5,2.2
"LAA","@HOU - Valdez ( L )","Andrew Velazquez","Anthony Rendon","Kurt Suzuki",9000,20.5,2.3
"COL","PHI - Gibson ( R )","Connor Joe","Dom Nunez","Sam Hilliard",10100,20.5,2
"OAK","BAL - Ellis ( R )","Nick Allen","Sean Murphy","Tony Kemp",10400,20.5,2
"TEX","@SEA - Ray ( L )","Charlie Culberson","Mitch Garver","Nick Solak",10700,20.5,1.9
"TEX","@SEA - Ray ( L )","Corey Seager","Eli White","Mitch Garver",11500,20.5,1.8
"CIN","@SD - Musgrove ( R )","Jake Fraley","Mike Moustakas","Tommy Pham",6800,20.5,3
"TB","@CHC - Steele ( L )","Josh Lowe","Manuel Margot","Mike Zunino",10600,20.5,1.9
"SD","CIN - Sanmartin ( L )","Jose Azocar","Manny Machado","Trent Grisham",10500,20.5,2
"CIN","@SD - Musgrove ( R )","Aristides Aquino","Brandon Drury","Jake Fraley",6100,20.5,3.4
"CIN","@SD - Musgrove ( R )","Jake Fraley","Mike Moustakas","Tyler Stephenson",6900,20.5,3
"TB","@CHC - Steele ( L )","Ji-Man Choi","Kevin Kiermaier","Wander Franco",12100,20.5,1.7
"LAD","ATL - Fried ( L )","Freddie Freeman","Gavin Lux","Justin Turner",12300,20.5,1.7
"ATL","@LAD - Buehler ( R )","Adam Duvall","Marcell Ozuna","Travis d'Arnaud",6900,20.5,3
"ARI","@WAS - Adon ( R )","Christian Walker","Daulton Varsho","Jordan Luplow",10100,20.5,2
"BOS","TOR - Kikuchi ( L )","Bobby Dalbec","Enrique Hernandez","Travis Shaw",12800,20.5,1.6
"KC","MIN - Archer ( R )","Adalberto Mondesi","Cam Gallagher","Whit Merrifield",12100,20.5,1.7
"KC","MIN - Archer ( R )","Hunter Dozier","Ryan O'Hearn","Salvador Perez",10900,20.5,1.9
"MIL","PIT - Brubaker ( R )","Keston Hiura","Tyrone Taylor","Willy Adames",11500,20.5,1.8
"CIN","@SD - Musgrove ( R )","Kyle Farmer","Nick Senzel","Tommy Pham",7900,20.5,2.6
"ARI","@WAS - Adon ( R )","Carson Kelly","Sergio Alcantara","Yonny Hernandez",10100,20.5,2
"LAD","ATL - Fried ( L )","Edwin Rios","Freddie Freeman","Trea Turner",13000,20.5,1.6
"BAL","@OAK - Irvin ( L )","Austin Hays","Robinson Chirinos","Rougned Odor",8900,20.5,2.3
"BAL","@OAK - Irvin ( L )","Chris Owings","Rougned Odor","Ryan Mountcastle",9700,20.5,2.1
"CIN","@SD - Musgrove ( R )","Kyle Farmer","Nick Senzel","Tyler Stephenson",8000,20.5,2.6
"ARI","@WAS - Adon ( R )","Cooper Hummel","David Peralta","Pavin Smith",10000,20.4,2
"ARI","@WAS - Adon ( R )","David Peralta","Jake McCarthy","Pavin Smith",9600,20.4,2.1
"ARI","@WAS - Adon ( R )","David Peralta","Jose Herrera","Pavin Smith",8900,20.4,2.3
"TOR","@BOS - Eovaldi ( R )","Cavan Biggio","Lourdes Gurriel","Santiago Espinal",9100,20.4,2.2
"HOU","LAA - Sandoval ( L )","Aledmys Diaz","Alex Bregman","Kyle Tucker",14500,20.4,1.4
"HOU","LAA - Sandoval ( L )","Jason Castro","Kyle Tucker","Yuli Gurriel",11500,20.4,1.8
"OAK","BAL - Ellis ( R )","Billy McKinney","Elvis Andrus","Kevin Smith",8800,20.4,2.3
"ATL","@LAD - Buehler ( R )","Austin Riley","Dansby Swanson","Marcell Ozuna",7900,20.4,2.6
"HOU","LAA - Sandoval ( L )","Alex Bregman","Niko Goodrum","Yordan Alvarez",14800,20.4,1.4
"HOU","LAA - Sandoval ( L )","Chas McCormick","Martin Maldonado","Yordan Alvarez",10900,20.4,1.9
"MIL","PIT - Brubaker ( R )","Hunter Renfroe","Mike Brosseau","Rowdy Tellez",10600,20.4,1.9
"PHI","@COL - Freeland ( L )","Alec Bohm","Garrett Stubbs","Nick Castellanos",12700,20.4,1.6
"PHI","@COL - Freeland ( L )","Alec Bohm","Nick Castellanos","Simon Muzziotti",12400,20.4,1.6
"SD","CIN - Sanmartin ( L )","Eric Hosmer","Ha-Seong Kim","Jurickson Profar",8700,20.4,2.3
"TB","@CHC - Steele ( L )","Brandon Lowe","Josh Lowe","Manuel Margot",11500,20.4,1.8
"MIN","@KC - Hernandez ( R )","Byron Buxton","Gio Urshela","Jorge Polanco",11500,20.4,1.8
"KC","MIN - Archer ( R )","Adalberto Mondesi","Edward Olivares","Whit Merrifield",12000,20.4,1.7
"KC","MIN - Archer ( R )","Bobby Witt Jr.","Cam Gallagher","Salvador Perez",11000,20.4,1.9
"CHC","TB - Wisler ( R )","Clint Frazier","Ian Happ","Seiya Suzuki",13400,20.4,1.5
"OAK","BAL - Ellis ( R )","Cristian Pache","Elvis Andrus","Seth Brown",9100,20.4,2.2
"TEX","@SEA - Ray ( L )","Corey Seager","Jonah Heim","Marcus Semien",12300,20.4,1.7
"CIN","@SD - Musgrove ( R )","Brandon Drury","Joey Votto","Nick Senzel",8000,20.4,2.6
"TOR","@BOS - Eovaldi ( R )","Cavan Biggio","Lourdes Gurriel","Zack Collins",9400,20.4,2.2
"WSH","ARI - Gilbert ( L )","Donovan Casey","Juan Soto","Lane Thomas",11500,20.4,1.8
"WSH","ARI - Gilbert ( L )","Juan Soto","Lane Thomas","Lucius Fox",11800,20.4,1.7
"CHC","TB - Wisler ( R )","Clint Frazier","Jonathan Villar","Seiya Suzuki",14200,20.4,1.4
"OAK","BAL - Ellis ( R )","Christian Bethancourt","Drew Jackson","Seth Brown",7400,20.4,2.8
"LAA","@HOU - Valdez ( L )","Brandon Marsh","Shohei Ohtani","Taylor Ward",12300,20.4,1.7
"SEA","TEX - Gray ( R )","Adam Frazier","Dylan Moore","Jesse Winker",12000,20.4,1.7
"MIL","PIT - Brubaker ( R )","Christian Yelich","Rowdy Tellez","Victor Caratini",10900,20.4,1.9
"COL","PHI - Gibson ( R )","Alan Trejo","C.J. Cron","Ryan McMahon",11500,20.4,1.8
"KC","MIN - Archer ( R )","Hunter Dozier","Kyle Isbel","Salvador Perez",10800,20.4,1.9
"ATL","@LAD - Buehler ( R )","Adam Duvall","Eddie Rosario","Travis d'Arnaud",6500,20.4,3.1
"CIN","@SD - Musgrove ( R )","Aristides Aquino","Kyle Farmer","Tommy Pham",7400,20.4,2.8
"CIN","@SD - Musgrove ( R )","Aristides Aquino","Kyle Farmer","Tyler Stephenson",7500,20.4,2.7
"LAA","@HOU - Valdez ( L )","Andrew Velazquez","Jo Adell","Taylor Ward",9300,20.4,2.2
"ARI","@WAS - Adon ( R )","Cooper Hummel","Daulton Varsho","Sergio Alcantara",9300,20.4,2.2
"ARI","@WAS - Adon ( R )","Daulton Varsho","Jake McCarthy","Sergio Alcantara",8900,20.4,2.3
"ARI","@WAS - Adon ( R )","Daulton Varsho","Jose Herrera","Sergio Alcantara",8200,20.4,2.5
"SD","CIN - Sanmartin ( L )","C.J. Abrams","Jurickson Profar","Manny Machado",9700,20.4,2.1
"MIL","PIT - Brubaker ( R )","Mike Brosseau","Rowdy Tellez","Willy Adames",10700,20.4,1.9
"OAK","BAL - Ellis ( R )","Sean Murphy","Stephen Piscotty","Tony Kemp",11700,20.4,1.7
"COL","PHI - Gibson ( R )","C.J. Cron","Ryan McMahon","Yonathan Daza",11100,20.4,1.8
"TOR","@BOS - Eovaldi ( R )","Cavan Biggio","Raimel Tapia","Santiago Espinal",8200,20.4,2.5
"KC","MIN - Archer ( R )","Bobby Witt Jr.","Edward Olivares","Salvador Perez",10900,20.4,1.9
"CIN","@SD - Musgrove ( R )","Joey Votto","Mike Moustakas","Tommy Pham",8200,20.4,2.5
"TB","@CHC - Steele ( L )","Francisco Mejia","Kevin Kiermaier","Wander Franco",11600,20.4,1.8
"ATL","@LAD - Buehler ( R )","Austin Riley","Dansby Swanson","Eddie Rosario",7500,20.4,2.7
"CIN","@SD - Musgrove ( R )","Aristides Aquino","Brandon Drury","Joey Votto",7500,20.4,2.7
"CIN","@SD - Musgrove ( R )","Joey Votto","Mike Moustakas","Tyler Stephenson",8300,20.4,2.5
"LAA","@HOU - Valdez ( L )","Andrew Velazquez","Taylor Ward","Tyler Wade",8300,20.3,2.5
"LAA","@HOU - Valdez ( L )","Anthony Rendon","Brandon Marsh","Shohei Ohtani",12900,20.3,1.6
"TOR","@BOS - Eovaldi ( R )","Gosuke Katoh","Lourdes Gurriel","Vladimir Guerrero Jr.",11700,20.3,1.7
"TOR","@BOS - Eovaldi ( R )","Lourdes Gurriel","Tyler Heineman","Vladimir Guerrero Jr.",11700,20.3,1.7
"OAK","BAL - Ellis ( R )","Drew Jackson","Seth Brown","Sheldon Neuse",8500,20.3,2.4
"BAL","@OAK - Irvin ( L )","Jorge Mateo","Rougned Odor","Ryan Mountcastle",9300,20.3,2.2
"WSH","ARI - Gilbert ( L )","Alcides Escobar","Donovan Casey","Nelson Cruz",11300,20.3,1.8
"WSH","ARI - Gilbert ( L )","Alcides Escobar","Lucius Fox","Nelson Cruz",11600,20.3,1.8
"ARI","@WAS - Adon ( R )","Jordan Luplow","Ketel Marte","Sergio Alcantara",10900,20.3,1.9
"TOR","@BOS - Eovaldi ( R )","Cavan Biggio","Raimel Tapia","Zack Collins",8500,20.3,2.4
"CHC","TB - Wisler ( R )","Ian Happ","Nick Madrigal","Yan Gomes",11500,20.3,1.8
"TEX","@SEA - Ray ( L )","Adolis Garcia","Andy Ibanez","Nate Lowe",10800,20.3,1.9
"MIL","PIT - Brubaker ( R )","Andrew McCutchen","Rowdy Tellez","Victor Caratini",10400,20.3,2
"WSH","ARI - Gilbert ( L )","Alcides Escobar","Cesar Hernandez","Victor Robles",11400,20.3,1.8
"ARI","@WAS - Adon ( R )","Cooper Hummel","David Peralta","Seth Beer",10400,20.3,2
"ARI","@WAS - Adon ( R )","David Peralta","Jake McCarthy","Seth Beer",10000,20.3,2
"ARI","@WAS - Adon ( R )","David Peralta","Jose Herrera","Seth Beer",9300,20.3,2.2
"HOU","LAA - Sandoval ( L )","Aledmys Diaz","Alex Bregman","Yordan Alvarez",14900,20.3,1.4
"HOU","LAA - Sandoval ( L )","Jason Castro","Yordan Alvarez","Yuli Gurriel",11900,20.3,1.7
"MIL","PIT - Brubaker ( R )","Hunter Renfroe","Lorenzo Cain","Victor Caratini",11100,20.3,1.8
"CHC","TB - Wisler ( R )","Jonathan Villar","Nick Madrigal","Yan Gomes",12300,20.3,1.7
"BAL","@OAK - Irvin ( L )","Ramon Urias","Rougned Odor","Trey Mancini",9300,20.3,2.2
"ATL","@LAD - Buehler ( R )","Alex Dickerson","Marcell Ozuna","Travis d'Arnaud",6700,20.3,3
"LAA","@HOU - Valdez ( L )","Andrew Velazquez","Anthony Rendon","Jo Adell",9900,20.3,2.1
"LAA","@HOU - Valdez ( L )","Jack Mayfield","Matt Duffy","Mike Trout",12100,20.3,1.7
"LAA","@HOU - Valdez ( L )","Matt Duffy","Max Stassi","Mike Trout",13600,20.3,1.5
"WSH","ARI - Gilbert ( L )","Donovan Casey","Maikel Franco","Yadiel Hernandez",8000,20.3,2.5
"WSH","ARI - Gilbert ( L )","Lucius Fox","Maikel Franco","Yadiel Hernandez",8300,20.3,2.4
"ARI","@WAS - Adon ( R )","Geraldo Perdomo","Pavin Smith","Yonny Hernandez",10500,20.3,1.9
"COL","PHI - Gibson ( R )","Elias Diaz","Kris Bryant","Randal Grichuk",11500,20.3,1.8
"TEX","@SEA - Ray ( L )","Adolis Garcia","Nate Lowe","Nick Solak",11300,20.3,1.8
"COL","PHI - Gibson ( R )","Brendan Rodgers","C.J. Cron","Dom Nunez",11500,20.3,1.8
"COL","PHI - Gibson ( R )","Alan Trejo","Connor Joe","Sam Hilliard",9600,20.3,2.1
"CHC","TB - Wisler ( R )","Clint Frazier","Ian Happ","Nico Hoerner",11600,20.3,1.8
"COL","PHI - Gibson ( R )","Connor Joe","Dom Nunez","Kris Bryant",11900,20.3,1.7
"SEA","TEX - Gray ( R )","Dylan Moore","Jesse Winker","Ty France",11500,20.3,1.8
"TB","@CHC - Steele ( L )","Josh Lowe","Manuel Margot","Yandy Diaz",10400,20.3,2
"LAA","@HOU - Valdez ( L )","Anthony Rendon","Jared Walsh","Taylor Ward",12000,20.3,1.7
"MIN","@KC - Hernandez ( R )","Gary Sanchez","Luis Arraez","Ryan Jeffers",7100,20.3,2.9
"KC","MIN - Archer ( R )","Cam Gallagher","Hunter Dozier","Salvador Perez",11000,20.3,1.8
"SD","CIN - Sanmartin ( L )","C.J. Abrams","Jake Cronenworth","Wil Myers",9700,20.3,2.1
"CHC","TB - Wisler ( R )","Clint Frazier","Jonathan Villar","Nico Hoerner",12400,20.3,1.6
"CHC","TB - Wisler ( R )","Frank Schwindel","Rafael Ortega","Willson Contreras",13400,20.3,1.5
"BAL","@OAK - Irvin ( L )","Anthony Santander","Austin Hays","Rougned Odor",9800,20.3,2.1
"KC","MIN - Archer ( R )","Andrew Benintendi","Ryan O'Hearn","Salvador Perez",12300,20.3,1.6
"SD","CIN - Sanmartin ( L )","C.J. Abrams","Jake Cronenworth","Luke Voit",9900,20.3,2
"LAA","@HOU - Valdez ( L )","Andrew Velazquez","Anthony Rendon","Tyler Wade",8900,20.3,2.3
"COL","PHI - Gibson ( R )","Connor Joe","Sam Hilliard","Yonathan Daza",9200,20.3,2.2
"WSH","ARI - Gilbert ( L )","Alcides Escobar","Cesar Hernandez","Riley Adams",10900,20.3,1.9
"MIN","@KC - Hernandez ( R )","Gary Sanchez","Max Kepler","Ryan Jeffers",7500,20.3,2.7
"MIL","PIT - Brubaker ( R )","Christian Yelich","Keston Hiura","Tyrone Taylor",11600,20.3,1.7
"ATL","@LAD - Buehler ( R )","Dansby Swanson","Ozzie Albies","Travis d'Arnaud",7900,20.3,2.6
"MIL","PIT - Brubaker ( R )","Kolten Wong","Rowdy Tellez","Victor Caratini",10200,20.3,2
"TOR","@BOS - Eovaldi ( R )","Gosuke Katoh","Raimel Tapia","Vladimir Guerrero Jr.",10800,20.2,1.9
"TOR","@BOS - Eovaldi ( R )","Raimel Tapia","Tyler Heineman","Vladimir Guerrero Jr.",10800,20.2,1.9
"COL","PHI - Gibson ( R )","Charlie Blackmon","Elias Diaz","Randal Grichuk",10900,20.2,1.9
"SD","CIN - Sanmartin ( L )","Austin Nola","C.J. Abrams","Jake Cronenworth",10200,20.2,2
"MIL","PIT - Brubaker ( R )","Lorenzo Cain","Victor Caratini","Willy Adames",11200,20.2,1.8
"OAK","BAL - Ellis ( R )","Drew Jackson","Kevin Smith","Seth Brown",8300,20.2,2.4
"BAL","@OAK - Irvin ( L )","Anthony Bemboom","Cedric Mullins","Trey Mancini",9800,20.2,2.1
"CIN","@SD - Musgrove ( R )","Brandon Drury","Jake Fraley","Kyle Farmer",6900,20.2,2.9
"CIN","@SD - Musgrove ( R )","Brandon Drury","Nick Senzel","Tommy Pham",7100,20.2,2.9
"TB","@CHC - Steele ( L )","Brett Phillips","Harold Ramirez","Randy Arozarena",11500,20.2,1.8
"COL","PHI - Gibson ( R )","Charlie Blackmon","Connor Joe","Dom Nunez",11300,20.2,1.8
"MIL","PIT - Brubaker ( R )","Jace Peterson","Keston Hiura","Rowdy Tellez",9600,20.2,2.1
"BAL","@OAK - Irvin ( L )","Anthony Santander","Robinson Chirinos","Rougned Odor",9000,20.2,2.2
"CIN","@SD - Musgrove ( R )","Brandon Drury","Nick Senzel","Tyler Stephenson",7200,20.2,2.8
"TOR","@BOS - Eovaldi ( R )","Bo Bichette","Gosuke Katoh","Matt Chapman",10900,20.2,1.9
"TOR","@BOS - Eovaldi ( R )","Bo Bichette","Matt Chapman","Tyler Heineman",10900,20.2,1.9
"SEA","TEX - Gray ( R )","Cal Raleigh","Eugenio Suarez","Julio Rodriguez",9900,20.2,2
"ARI","@WAS - Adon ( R )","Carson Kelly","Daulton Varsho","Jordan Luplow",10600,20.2,1.9
"MIN","@KC - Hernandez ( R )","Luis Arraez","Nick Gordon","Ryan Jeffers",6600,20.2,3.1
"ATL","@LAD - Buehler ( R )","Alex Dickerson","Eddie Rosario","Travis d'Arnaud",6300,20.2,3.2
"KC","MIN - Archer ( R )","Edward Olivares","Hunter Dozier","Salvador Perez",10900,20.2,1.9
"LAA","@HOU - Valdez ( L )","Jo Adell","Kurt Suzuki","Matt Duffy",9900,20.2,2
"TB","@CHC - Steele ( L )","Josh Lowe","Taylor Walls","Wander Franco",10800,20.2,1.9
"SEA","TEX - Gray ( R )","Abraham Toro","Dylan Moore","Jesse Winker",12200,20.2,1.7
"PHI","@COL - Freeland ( L )","Alec Bohm","Bryson Stott","Rhys Hoskins",13700,20.2,1.5
"LAA","@HOU - Valdez ( L )","Andrew Velazquez","Jared Walsh","Mike Trout",12000,20.2,1.7
"KC","MIN - Archer ( R )","Andrew Benintendi","Kyle Isbel","Salvador Perez",12200,20.2,1.7
"TEX","@SEA - Ray ( L )","Eli White","Marcus Semien","Nate Lowe",10700,20.2,1.9
"WSH","ARI - Gilbert ( L )","Keibert Ruiz","Lane Thomas","Victor Robles",10500,20.2,1.9
"MIN","@KC - Hernandez ( R )","Max Kepler","Nick Gordon","Ryan Jeffers",7000,20.2,2.9
"TEX","@SEA - Ray ( L )","Andy Ibanez","Nate Lowe","Nick Solak",10800,20.2,1.9
"ATL","@LAD - Buehler ( R )","Adam Duvall","Alex Dickerson","Dansby Swanson",6500,20.2,3.1
"SEA","TEX - Gray ( R )","Cal Raleigh","Jarred Kelenic","Julio Rodriguez",9200,20.2,2.2
"WSH","ARI - Gilbert ( L )","Donovan Casey","Josh Bell","Maikel Franco",9900,20.2,2
"WSH","ARI - Gilbert ( L )","Josh Bell","Lucius Fox","Maikel Franco",10200,20.2,2
"TB","@CHC - Steele ( L )","Harold Ramirez","Ji-Man Choi","Randy Arozarena",12600,20.2,1.6
"LAA","@HOU - Valdez ( L )","Kurt Suzuki","Matt Duffy","Tyler Wade",8900,20.2,2.3
"ARI","@WAS - Adon ( R )","Geraldo Perdomo","Seth Beer","Yonny Hernandez",10900,20.2,1.9
"MIL","PIT - Brubaker ( R )","Andrew McCutchen","Keston Hiura","Tyrone Taylor",11100,20.2,1.8
"OAK","BAL - Ellis ( R )","Billy McKinney","Cristian Pache","Elvis Andrus",8300,20.2,2.4
"CIN","@SD - Musgrove ( R )","Aristides Aquino","Brandon Drury","Tommy Pham",6600,20.2,3.1
"CIN","@SD - Musgrove ( R )","Mike Moustakas","Tommy Pham","Tyler Stephenson",7400,20.2,2.7
"LAD","ATL - Fried ( L )","Freddie Freeman","Hanser Alberto","Trea Turner",13000,20.2,1.6
"CIN","@SD - Musgrove ( R )","Aristides Aquino","Brandon Drury","Tyler Stephenson",6700,20.2,3
"OAK","BAL - Ellis ( R )","Billy McKinney","Christian Bethancourt","Drew Jackson",6600,20.2,3.1
"MIL","PIT - Brubaker ( R )","Christian Yelich","Mike Brosseau","Rowdy Tellez",10800,20.2,1.9
"LAD","ATL - Fried ( L )","Chris Taylor","Cody Bellinger","Gavin Lux",10500,20.2,1.9
"MIN","@KC - Hernandez ( R )","Miguel Sano","Ryan Jeffers","Trevor Larnach",6500,20.1,3.1
"HOU","LAA - Sandoval ( L )","Alex Bregman","Jason Castro","Jose Altuve",13400,20.1,1.5
"WSH","ARI - Gilbert ( L )","Keibert Ruiz","Lane Thomas","Riley Adams",10000,20.1,2
"KC","MIN - Archer ( R )","Bobby Witt Jr.","Ryan O'Hearn","Whit Merrifield",10300,20.1,2
"MIN","@KC - Hernandez ( R )","Gilberto Celestino","Jorge Polanco","Trevor Larnach",7600,20.1,2.6
"MIN","@KC - Hernandez ( R )","Jorge Polanco","Kyle Garlick","Trevor Larnach",7600,20.1,2.6
"CHC","TB - Wisler ( R )","Frank Schwindel","Jason Heyward","Willson Contreras",12700,20.1,1.6
"WSH","ARI - Gilbert ( L )","Donovan Casey","Juan Soto","Keibert Ruiz",12400,20.1,1.6
"WSH","ARI - Gilbert ( L )","Juan Soto","Keibert Ruiz","Lucius Fox",12700,20.1,1.6
"COL","PHI - Gibson ( R )","Connor Joe","Jose Iglesias","Randal Grichuk",11100,20.1,1.8
"CHC","TB - Wisler ( R )","Ian Happ","Nick Madrigal","Seiya Suzuki",13600,20.1,1.5
"CHC","TB - Wisler ( R )","Jonathan Villar","Nick Madrigal","Seiya Suzuki",14400,20.1,1.4
"ARI","@WAS - Adon ( R )","David Peralta","Jordan Luplow","Pavin Smith",10000,20.1,2
"BOS","TOR - Kikuchi ( L )","Alex Verdugo","Connor Wong","Trevor Story",11700,20.1,1.7
"BOS","TOR - Kikuchi ( L )","Alex Verdugo","Jackie Bradley","Trevor Story",12300,20.1,1.6
"BOS","TOR - Kikuchi ( L )","Alex Verdugo","Jonathan Arauz","Trevor Story",11900,20.1,1.7
"LAD","ATL - Fried ( L )","Chris Taylor","Gavin Lux","Max Muncy",12700,20.1,1.6
"SD","CIN - Sanmartin ( L )","Jorge Alfaro","Manny Machado","Wil Myers",11500,20.1,1.7
"TB","@CHC - Steele ( L )","Josh Lowe","Kevin Kiermaier","Randy Arozarena",10800,20.1,1.9
"HOU","LAA - Sandoval ( L )","Alex Bregman","Niko Goodrum","Yuli Gurriel",13400,20.1,1.5
"HOU","LAA - Sandoval ( L )","Chas McCormick","Martin Maldonado","Yuli Gurriel",9500,20.1,2.1
"SD","CIN - Sanmartin ( L )","Jorge Alfaro","Luke Voit","Manny Machado",11700,20.1,1.7
"MIL","PIT - Brubaker ( R )","Keston Hiura","Kolten Wong","Tyrone Taylor",10900,20.1,1.8
"CHC","TB - Wisler ( R )","Ian Happ","Seiya Suzuki","Yan Gomes",13200,20.1,1.5
"ATL","@LAD - Buehler ( R )","Eddie Rosario","Marcell Ozuna","Travis d'Arnaud",7000,20.1,2.9
"CIN","@SD - Musgrove ( R )","Brandon Drury","Joey Votto","Kyle Farmer",8300,20.1,2.4
"TB","@CHC - Steele ( L )","Brett Phillips","Manuel Margot","Mike Zunino",10500,20.1,1.9
"COL","PHI - Gibson ( R )","Alan Trejo","Brendan Rodgers","C.J. Cron",11000,20.1,1.8
"COL","PHI - Gibson ( R )","Alan Trejo","Connor Joe","Kris Bryant",11400,20.1,1.8
"KC","MIN - Archer ( R )","Andrew Benintendi","Cam Gallagher","Salvador Perez",12400,20.1,1.6
"CHC","TB - Wisler ( R )","Jonathan Villar","Seiya Suzuki","Yan Gomes",14000,20.1,1.4
"OAK","BAL - Ellis ( R )","Billy McKinney","Drew Jackson","Sheldon Neuse",7700,20.1,2.6
"HOU","LAA - Sandoval ( L )","Jeremy Pena","Jose Siri","Martin Maldonado",8700,20.1,2.3
"ARI","@WAS - Adon ( R )","Cooper Hummel","Pavin Smith","Seth Beer",9700,20.1,2.1
"ARI","@WAS - Adon ( R )","Jake McCarthy","Pavin Smith","Seth Beer",9300,20.1,2.2
"ARI","@WAS - Adon ( R )","Jose Herrera","Pavin Smith","Seth Beer",8600,20.1,2.3
"CHC","TB - Wisler ( R )","Ian Happ","Michael Hermosillo","Patrick Wisdom",12000,20.1,1.7
"BAL","@OAK - Irvin ( L )","Austin Hays","Ramon Urias","Rougned Odor",9800,20.1,2.1
"SD","CIN - Sanmartin ( L )","Austin Nola","Jorge Alfaro","Manny Machado",12000,20.1,1.7
"MIL","PIT - Brubaker ( R )","Andrew McCutchen","Mike Brosseau","Rowdy Tellez",10300,20.1,1.9
"MIL","PIT - Brubaker ( R )","Hunter Renfroe","Lorenzo Cain","Mike Brosseau",11000,20.1,1.8
"CHC","TB - Wisler ( R )","Jonathan Villar","Michael Hermosillo","Patrick Wisdom",12800,20.1,1.6
"COL","PHI - Gibson ( R )","Brendan Rodgers","C.J. Cron","Yonathan Daza",10600,20.1,1.9
"COL","PHI - Gibson ( R )","Connor Joe","Kris Bryant","Yonathan Daza",11000,20.1,1.8
"COL","PHI - Gibson ( R )","Dom Nunez","Kris Bryant","Sam Hilliard",10200,20.1,2
"KC","MIN - Archer ( R )","Bobby Witt Jr.","Kyle Isbel","Whit Merrifield",10200,20.1,2
"SD","CIN - Sanmartin ( L )","Jose Azocar","Manny Machado","Wil Myers",9700,20.1,2.1
"ATL","@LAD - Buehler ( R )","Adam Duvall","Dansby Swanson","Marcell Ozuna",7200,20.1,2.8
"PHI","@COL - Freeland ( L )","Alec Bohm","Garrett Stubbs","Rhys Hoskins",12300,20.1,1.6
"PHI","@COL - Freeland ( L )","Alec Bohm","Rhys Hoskins","Simon Muzziotti",12000,20.1,1.7
"MIN","@KC - Hernandez ( R )","Byron Buxton","Luis Arraez","Max Kepler",11200,20.1,1.8
"TEX","@SEA - Ray ( L )","Jonah Heim","Marcus Semien","Mitch Garver",11500,20.1,1.7
"CIN","@SD - Musgrove ( R )","Jake Fraley","Mike Moustakas","Nick Senzel",6700,20.1,3
