"Team","Opp","Player1","Player2","Player3","Salary","Proj","Value"
"PIT","WAS - Adon ( R )","Andrew Knapp","Josh VanMeter","Kevin Newman",6300,15.3,2.4
"PIT","WAS - Adon ( R )","Andrew Knapp","Jake Marisnick","Roberto Perez",6400,15.3,2.4
"PIT","WAS - Adon ( R )","Andrew Knapp","Diego Castillo","Kevin Newman",6500,15.2,2.3
"MIA","PHI - Gibson ( R )","Bryan De La Cruz","Joey Wendle","Payton Henry",6300,15.2,2.4
"COL","CHC - Steele ( L )","Dom Nunez","Jose Iglesias","Yonathan Daza",7900,15.2,1.9
"KC","DET - Mize ( R )","Carlos Santana","Edward Olivares","Kyle Isbel",6200,15.2,2.5
"DET","@KC - Greinke ( R )","Dustin Garneau","Eric Haase","Tucker Barnhart",6400,15.2,2.4
"PHI","@MIA - Alcantara ( R )","Alec Bohm","Didi Gregorius","Garrett Stubbs",7300,15.2,2.1
"PHI","@MIA - Alcantara ( R )","Alec Bohm","Didi Gregorius","Simon Muzziotti",7300,15.2,2.1
"PIT","WAS - Adon ( R )","Jake Marisnick","Kevin Newman","Michael Chavis",7200,15.2,2.1
"LAA","@TEX - Dunning ( R )","Andrew Velazquez","Jack Mayfield","Jose Rojas",6600,15.2,2.3
"SD","ATL - Morton ( R )","Ha-Seong Kim","Jose Azocar","Trent Grisham",7600,15.2,2
"SD","ATL - Morton ( R )","Eric Hosmer","Ha-Seong Kim","Matt Beaty",7700,15.2,2
"CIN","@LAD - Buehler ( R )","Aristides Aquino","Brandon Drury","Tommy Pham",7300,15.2,2.1
"PHI","@MIA - Alcantara ( R )","Alec Bohm","Garrett Stubbs","Jean Segura",8300,15.2,1.8
"PHI","@MIA - Alcantara ( R )","Alec Bohm","Jean Segura","Simon Muzziotti",8300,15.2,1.8
"TEX","LAA - Ohtani ( R )","Charlie Culberson","Jonah Heim","Mitch Garver",7200,15.2,2.1
"PIT","WAS - Adon ( R )","Jake Marisnick","Josh VanMeter","Roberto Perez",6400,15.2,2.4
"MIA","PHI - Gibson ( R )","Brian Anderson","Miguel Rojas","Payton Henry",6500,15.2,2.3
"PIT","WAS - Adon ( R )","Diego Castillo","Jake Marisnick","Roberto Perez",6600,15.2,2.3
"PIT","WAS - Adon ( R )","Diego Castillo","Josh VanMeter","Kevin Newman",6500,15.2,2.3
"NYY","TOR - Gausman ( R )","Joey Gallo","Jose Trevino","Marwin Gonzalez",6800,15.2,2.2
"CIN","@LAD - Buehler ( R )","Aramis Garcia","Aristides Aquino","Tommy Pham",6900,15.2,2.2
"CIN","@LAD - Buehler ( R )","Aramis Garcia","Brandon Drury","Joey Votto",7600,15.2,2
"PHI","@MIA - Alcantara ( R )","Alec Bohm","Didi Gregorius","Johan Camargo",7300,15.1,2.1
"DET","@KC - Greinke ( R )","Dustin Garneau","Harold Castro","Spencer Torkelson",6200,15.1,2.4
"PIT","WAS - Adon ( R )","Andrew Knapp","Jake Marisnick","Kevin Newman",6400,15.1,2.4
"TOR","@NYY - Severino ( R )","Bradley Zimmer","Lourdes Gurriel","Tyler Heineman",6900,15.1,2.2
"MIA","PHI - Gibson ( R )","Bryan De La Cruz","Miguel Rojas","Payton Henry",6100,15.1,2.5
"TOR","@NYY - Severino ( R )","Cavan Biggio","Lourdes Gurriel","Tyler Heineman",6900,15.1,2.2
"SD","ATL - Morton ( R )","Ha-Seong Kim","Jorge Alfaro","Trent Grisham",8200,15.1,1.8
"SD","ATL - Morton ( R )","Jose Azocar","Matt Beaty","Trent Grisham",6700,15.1,2.3
"DET","@KC - Greinke ( R )","Eric Haase","Harold Castro","Tucker Barnhart",6400,15.1,2.4
"PHI","@MIA - Alcantara ( R )","Alec Bohm","Jean Segura","Johan Camargo",8300,15.1,1.8
"CIN","@LAD - Buehler ( R )","Brandon Drury","Colin Moran","Jonathan India",8800,15.1,1.7
"CIN","@LAD - Buehler ( R )","Aramis Garcia","Colin Moran","Jonathan India",8400,15.1,1.8
"DET","@KC - Greinke ( R )","Dustin Garneau","Harold Castro","Miguel Cabrera",6400,15.1,2.4
"PIT","WAS - Adon ( R )","Jake Marisnick","Josh VanMeter","Kevin Newman",6400,15.1,2.4
"PIT","WAS - Adon ( R )","Diego Castillo","Jake Marisnick","Kevin Newman",6600,15,2.3
"KC","DET - Mize ( R )","Cam Gallagher","Carlos Santana","Edward Olivares",6200,15,2.4
"CIN","@LAD - Buehler ( R )","Aristides Aquino","Colin Moran","Jake Fraley",7200,15,2.1
"DET","@KC - Greinke ( R )","Dustin Garneau","Tucker Barnhart","Victor Reyes",6200,15,2.4
"PHI","@MIA - Alcantara ( R )","Didi Gregorius","Garrett Stubbs","Simon Muzziotti",6300,15,2.4
"KC","DET - Mize ( R )","Kyle Isbel","Nicky Lopez","Ryan O'Hearn",6400,15,2.3
"SD","ATL - Morton ( R )","Jorge Alfaro","Matt Beaty","Trent Grisham",7300,15,2.1
"NYY","TOR - Gausman ( R )","DJ LeMahieu","Gleyber Torres","Marwin Gonzalez",7700,15,1.9
"MIA","PHI - Gibson ( R )","Joey Wendle","Jon Berti","Payton Henry",6300,15,2.4
"ATL","@SD - Musgrove ( R )","Guillermo Heredia","Manny Pina","Ozzie Albies",8200,15,1.8
"SD","ATL - Morton ( R )","Ha-Seong Kim","Jose Azocar","Luke Voit",7900,15,1.9
"PHI","@MIA - Alcantara ( R )","Garrett Stubbs","Jean Segura","Simon Muzziotti",7300,15,2
"TEX","LAA - Ohtani ( R )","Eli White","Kole Calhoun","Nick Solak",6800,14.9,2.2
"TOR","@NYY - Severino ( R )","Alejandro Kirk","Bradley Zimmer","Tyler Heineman",6300,14.9,2.4
"TOR","@NYY - Severino ( R )","Alejandro Kirk","Cavan Biggio","Tyler Heineman",6300,14.9,2.4
"PHI","@MIA - Alcantara ( R )","Didi Gregorius","Johan Camargo","Simon Muzziotti",6300,14.9,2.4
"KC","DET - Mize ( R )","Kyle Isbel","Michael A. Taylor","Ryan O'Hearn",6200,14.9,2.4
"PHI","@MIA - Alcantara ( R )","Didi Gregorius","Garrett Stubbs","Johan Camargo",6300,14.9,2.4
"SD","ATL - Morton ( R )","Ha-Seong Kim","Jorge Alfaro","Luke Voit",8500,14.9,1.8
"SD","ATL - Morton ( R )","Jose Azocar","Luke Voit","Matt Beaty",7000,14.9,2.1
"MIA","PHI - Gibson ( R )","Jon Berti","Miguel Rojas","Payton Henry",6100,14.9,2.4
"DET","@KC - Greinke ( R )","Harold Castro","Tucker Barnhart","Victor Reyes",6200,14.9,2.4
"ATL","@SD - Musgrove ( R )","Guillermo Heredia","Orlando Arcia","Ozzie Albies",8400,14.9,1.8
"PHI","@MIA - Alcantara ( R )","Jean Segura","Johan Camargo","Simon Muzziotti",7300,14.9,2
"PHI","@MIA - Alcantara ( R )","Garrett Stubbs","Jean Segura","Johan Camargo",7300,14.9,2
"MIA","PHI - Gibson ( R )","Brian Anderson","Bryan De La Cruz","Jacob Stallings",6800,14.9,2.2
"PIT","WAS - Adon ( R )","Anthony Alford","Hoy Park","Michael Chavis",6900,14.8,2.2
"TEX","LAA - Ohtani ( R )","Eli White","Jonah Heim","Kole Calhoun",6300,14.8,2.4
"TOR","@NYY - Severino ( R )","Bradley Zimmer","Cavan Biggio","Santiago Espinal",6600,14.8,2.2
"CIN","@LAD - Buehler ( R )","Aramis Garcia","Brandon Drury","Jonathan India",7800,14.8,1.9
"ATL","@SD - Musgrove ( R )","Manny Pina","Orlando Arcia","Ozzie Albies",8400,14.8,1.8
"KC","DET - Mize ( R )","Cam Gallagher","Nicky Lopez","Ryan O'Hearn",6400,14.8,2.3
"SD","ATL - Morton ( R )","Jorge Alfaro","Luke Voit","Matt Beaty",7600,14.8,1.9
"CIN","@LAD - Buehler ( R )","Aristides Aquino","Brandon Drury","Jake Fraley",6600,14.8,2.2
"CIN","@LAD - Buehler ( R )","Brandon Drury","Colin Moran","Tyler Naquin",8100,14.8,1.8
"TEX","LAA - Ohtani ( R )","Charlie Culberson","Eli White","Kole Calhoun",6500,14.8,2.3
"CIN","@LAD - Buehler ( R )","Aramis Garcia","Aristides Aquino","Jake Fraley",6200,14.8,2.4
"SD","ATL - Morton ( R )","Jake Cronenworth","Jorge Alfaro","Jose Azocar",7800,14.8,1.9
"CIN","@LAD - Buehler ( R )","Aramis Garcia","Colin Moran","Tyler Naquin",7700,14.8,1.9
"PIT","WAS - Adon ( R )","Andrew Knapp","Anthony Alford","Hoy Park",6100,14.8,2.4
"KC","DET - Mize ( R )","Edward Olivares","Nicky Lopez","Ryan O'Hearn",6400,14.8,2.3
"CIN","@LAD - Buehler ( R )","Aristides Aquino","Colin Moran","Tyler Stephenson",8200,14.7,1.8
"KC","DET - Mize ( R )","Cam Gallagher","Michael A. Taylor","Ryan O'Hearn",6200,14.7,2.4
"PIT","WAS - Adon ( R )","Andrew Knapp","Hoy Park","Michael Chavis",6900,14.7,2.1
"KC","DET - Mize ( R )","Cam Gallagher","Kyle Isbel","Nicky Lopez",6400,14.7,2.3
"NYY","TOR - Gausman ( R )","DJ LeMahieu","Gleyber Torres","Jose Trevino",7800,14.7,1.9
"PIT","WAS - Adon ( R )","Anthony Alford","Hoy Park","Josh VanMeter",6100,14.7,2.4
"KC","DET - Mize ( R )","Edward Olivares","Michael A. Taylor","Ryan O'Hearn",6200,14.7,2.4
"PIT","WAS - Adon ( R )","Anthony Alford","Diego Castillo","Hoy Park",6300,14.7,2.3
"KC","DET - Mize ( R )","Edward Olivares","Kyle Isbel","Nicky Lopez",6400,14.7,2.3
"TEX","LAA - Ohtani ( R )","Jonah Heim","Kole Calhoun","Nick Solak",6700,14.7,2.2
"CIN","@LAD - Buehler ( R )","Brandon Drury","Colin Moran","Tommy Pham",8200,14.6,1.8
"PIT","WAS - Adon ( R )","Hoy Park","Josh VanMeter","Michael Chavis",6900,14.6,2.1
"SD","ATL - Morton ( R )","Eric Hosmer","Ha-Seong Kim","Jose Azocar",7700,14.6,1.9
"KC","DET - Mize ( R )","Cam Gallagher","Kyle Isbel","Michael A. Taylor",6200,14.6,2.4
"MIA","PHI - Gibson ( R )","Brian Anderson","Jacob Stallings","Jon Berti",6800,14.6,2.1
"CIN","@LAD - Buehler ( R )","Aramis Garcia","Colin Moran","Tommy Pham",7800,14.6,1.9
"PIT","WAS - Adon ( R )","Diego Castillo","Hoy Park","Michael Chavis",7100,14.6,2.1
"DET","@KC - Greinke ( R )","Dustin Garneau","Harold Castro","Tucker Barnhart",6100,14.6,2.4
"TEX","LAA - Ohtani ( R )","Charlie Culberson","Kole Calhoun","Nick Solak",6900,14.6,2.1
"TOR","@NYY - Severino ( R )","Bradley Zimmer","Cavan Biggio","Raimel Tapia",6500,14.6,2.2
"MIA","PHI - Gibson ( R )","Bryan De La Cruz","Jacob Stallings","Jon Berti",6400,14.6,2.3
"NYY","TOR - Gausman ( R )","Aaron Hicks","Gleyber Torres","Marwin Gonzalez",6700,14.6,2.2
"KC","DET - Mize ( R )","Edward Olivares","Kyle Isbel","Michael A. Taylor",6200,14.6,2.3
"SD","ATL - Morton ( R )","Ha-Seong Kim","Jurickson Profar","Matt Beaty",7800,14.6,1.9
"PIT","WAS - Adon ( R )","Anthony Alford","Hoy Park","Jake Marisnick",6200,14.6,2.3
"CIN","@LAD - Buehler ( R )","Aramis Garcia","Brandon Drury","Tyler Naquin",7100,14.5,2
"PIT","WAS - Adon ( R )","Andrew Knapp","Hoy Park","Josh VanMeter",6100,14.5,2.4
"PIT","WAS - Adon ( R )","Andrew Knapp","Diego Castillo","Hoy Park",6300,14.5,2.3
"SD","ATL - Morton ( R )","Eric Hosmer","Ha-Seong Kim","Jorge Alfaro",8300,14.5,1.8
"SD","ATL - Morton ( R )","Eric Hosmer","Jose Azocar","Matt Beaty",6800,14.5,2.1
"NYY","TOR - Gausman ( R )","Gleyber Torres","Kyle Higashioka","Marwin Gonzalez",6500,14.5,2.2
"PIT","WAS - Adon ( R )","Hoy Park","Jake Marisnick","Michael Chavis",7000,14.5,2.1
"CIN","@LAD - Buehler ( R )","Aristides Aquino","Brandon Drury","Tyler Stephenson",7600,14.5,1.9
"TEX","LAA - Ohtani ( R )","Charlie Culberson","Jonah Heim","Kole Calhoun",6400,14.5,2.3
"CIN","@LAD - Buehler ( R )","Aramis Garcia","Aristides Aquino","Tyler Stephenson",7200,14.5,2
"SD","ATL - Morton ( R )","Ha-Seong Kim","Matt Beaty","Wil Myers",7400,14.5,2
"KC","DET - Mize ( R )","Cam Gallagher","Edward Olivares","Nicky Lopez",6400,14.5,2.3
"SD","ATL - Morton ( R )","Jorge Alfaro","Jose Azocar","Trent Grisham",7300,14.4,2
"PIT","WAS - Adon ( R )","Diego Castillo","Hoy Park","Josh VanMeter",6300,14.4,2.3
"SD","ATL - Morton ( R )","Eric Hosmer","Jorge Alfaro","Matt Beaty",7400,14.4,2
"PIT","WAS - Adon ( R )","Andrew Knapp","Hoy Park","Jake Marisnick",6200,14.4,2.3
"MIA","PHI - Gibson ( R )","Brian Anderson","Jacob Stallings","Payton Henry",6800,14.4,2.1
"CIN","@LAD - Buehler ( R )","Aramis Garcia","Brandon Drury","Tommy Pham",7200,14.4,2
"KC","DET - Mize ( R )","Cam Gallagher","Edward Olivares","Michael A. Taylor",6200,14.4,2.3
"MIA","PHI - Gibson ( R )","Bryan De La Cruz","Jacob Stallings","Payton Henry",6400,14.4,2.2
"ATL","@SD - Musgrove ( R )","Guillermo Heredia","Manny Pina","Marcell Ozuna",7300,14.3,2
"PIT","WAS - Adon ( R )","Hoy Park","Jake Marisnick","Josh VanMeter",6200,14.3,2.3
"PIT","WAS - Adon ( R )","Diego Castillo","Hoy Park","Jake Marisnick",6400,14.3,2.2
"TOR","@NYY - Severino ( R )","Bradley Zimmer","Santiago Espinal","Tyler Heineman",6500,14.3,2.2
"TOR","@NYY - Severino ( R )","Cavan Biggio","Santiago Espinal","Tyler Heineman",6500,14.3,2.2
"NYY","TOR - Gausman ( R )","DJ LeMahieu","Jose Trevino","Marwin Gonzalez",7400,14.3,1.9
"NYY","TOR - Gausman ( R )","Aaron Hicks","Gleyber Torres","Jose Trevino",6800,14.3,2.1
"CIN","@LAD - Buehler ( R )","Brandon Drury","Colin Moran","Jake Fraley",7500,14.3,1.9
"CIN","@LAD - Buehler ( R )","Aramis Garcia","Colin Moran","Jake Fraley",7100,14.2,2
"TOR","@NYY - Severino ( R )","Bradley Zimmer","Cavan Biggio","Zack Collins",6200,14.2,2.3
"SD","ATL - Morton ( R )","Jorge Alfaro","Jose Azocar","Luke Voit",7600,14.2,1.9
"ATL","@SD - Musgrove ( R )","Guillermo Heredia","Marcell Ozuna","Orlando Arcia",7500,14.2,1.9
"SD","ATL - Morton ( R )","Austin Nola","Ha-Seong Kim","Matt Beaty",7600,14.2,1.9
"NYY","TOR - Gausman ( R )","Gleyber Torres","Jose Trevino","Kyle Higashioka",6600,14.2,2.2
"PHI","@MIA - Alcantara ( R )","Alec Bohm","Bryson Stott","Garrett Stubbs",7300,14.2,1.9
"PHI","@MIA - Alcantara ( R )","Alec Bohm","Bryson Stott","Simon Muzziotti",7300,14.2,1.9
"ATL","@SD - Musgrove ( R )","Manny Pina","Marcell Ozuna","Orlando Arcia",7500,14.2,1.9
"MIA","PHI - Gibson ( R )","Jacob Stallings","Jon Berti","Payton Henry",6400,14.1,2.2
"PHI","@MIA - Alcantara ( R )","Alec Bohm","Bryson Stott","Johan Camargo",7300,14.1,1.9
"TOR","@NYY - Severino ( R )","Bradley Zimmer","Raimel Tapia","Tyler Heineman",6400,14.1,2.2
"TOR","@NYY - Severino ( R )","Cavan Biggio","Raimel Tapia","Tyler Heineman",6400,14.1,2.2
"CIN","@LAD - Buehler ( R )","Aramis Garcia","Brandon Drury","Jake Fraley",6500,14,2.2
"SD","ATL - Morton ( R )","Ha-Seong Kim","Jose Azocar","Jurickson Profar",7800,14,1.8
"CIN","@LAD - Buehler ( R )","Brandon Drury","Colin Moran","Tyler Stephenson",8500,14,1.6
"PHI","@MIA - Alcantara ( R )","Bryson Stott","Garrett Stubbs","Simon Muzziotti",6300,14,2.2
"CIN","@LAD - Buehler ( R )","Aramis Garcia","Colin Moran","Tyler Stephenson",8100,13.9,1.7
"CIN","@LAD - Buehler ( R )","Aristides Aquino","Colin Moran","Nick Senzel",7300,13.9,1.9
"CIN","@LAD - Buehler ( R )","Aristides Aquino","Colin Moran","Mike Moustakas",7400,13.9,1.9
"SD","ATL - Morton ( R )","Ha-Seong Kim","Jose Azocar","Wil Myers",7400,13.9,1.9
"SD","ATL - Morton ( R )","Ha-Seong Kim","Jorge Alfaro","Jurickson Profar",8400,13.9,1.7
"SD","ATL - Morton ( R )","Jose Azocar","Jurickson Profar","Matt Beaty",6900,13.9,2
"PHI","@MIA - Alcantara ( R )","Bryson Stott","Johan Camargo","Simon Muzziotti",6300,13.9,2.2
"ATL","@SD - Musgrove ( R )","Alex Dickerson","Guillermo Heredia","Manny Pina",6300,13.9,2.2
"PHI","@MIA - Alcantara ( R )","Bryson Stott","Garrett Stubbs","Johan Camargo",6300,13.9,2.2
"SD","ATL - Morton ( R )","C.J. Abrams","Ha-Seong Kim","Matt Beaty",7100,13.9,2
"SD","ATL - Morton ( R )","Eric Hosmer","Jorge Alfaro","Jose Azocar",7400,13.9,1.9
"NYY","TOR - Gausman ( R )","Aaron Hicks","Jose Trevino","Marwin Gonzalez",6400,13.8,2.2
"NYY","TOR - Gausman ( R )","Jose Trevino","Kyle Higashioka","Marwin Gonzalez",6200,13.8,2.2
"TEX","LAA - Ohtani ( R )","Andy Ibanez","Eli White","Nick Solak",6800,13.8,2
"SD","ATL - Morton ( R )","Ha-Seong Kim","Jorge Alfaro","Wil Myers",8000,13.8,1.7
"SD","ATL - Morton ( R )","Jose Azocar","Matt Beaty","Wil Myers",6500,13.8,2.1
"SD","ATL - Morton ( R )","Jorge Alfaro","Jurickson Profar","Matt Beaty",7500,13.8,1.8
"ATL","@SD - Musgrove ( R )","Alex Dickerson","Guillermo Heredia","Orlando Arcia",6500,13.8,2.1
"CIN","@LAD - Buehler ( R )","Aristides Aquino","Brandon Drury","Nick Senzel",6700,13.7,2
"ATL","@SD - Musgrove ( R )","Dansby Swanson","Guillermo Heredia","Manny Pina",7100,13.7,1.9
"CIN","@LAD - Buehler ( R )","Aramis Garcia","Brandon Drury","Tyler Stephenson",7500,13.7,1.8
"TOR","@NYY - Severino ( R )","Bradley Zimmer","Tyler Heineman","Zack Collins",6100,13.7,2.2
"TOR","@NYY - Severino ( R )","Cavan Biggio","Tyler Heineman","Zack Collins",6100,13.7,2.2
"ATL","@SD - Musgrove ( R )","Alex Dickerson","Manny Pina","Orlando Arcia",6500,13.7,2.1
"TEX","LAA - Ohtani ( R )","Andy Ibanez","Eli White","Jonah Heim",6300,13.7,2.2
"CIN","@LAD - Buehler ( R )","Aristides Aquino","Brandon Drury","Mike Moustakas",6800,13.7,2
"SD","ATL - Morton ( R )","Jorge Alfaro","Matt Beaty","Wil Myers",7100,13.7,1.9
"CIN","@LAD - Buehler ( R )","Aramis Garcia","Aristides Aquino","Nick Senzel",6300,13.7,2.2
"CIN","@LAD - Buehler ( R )","Aramis Garcia","Aristides Aquino","Mike Moustakas",6400,13.7,2.1
"TEX","LAA - Ohtani ( R )","Andy Ibanez","Charlie Culberson","Eli White",6500,13.7,2.1
"SD","ATL - Morton ( R )","Austin Nola","Ha-Seong Kim","Jose Azocar",7600,13.7,1.8
"ATL","@SD - Musgrove ( R )","Dansby Swanson","Guillermo Heredia","Orlando Arcia",7300,13.6,1.9
"ATL","@SD - Musgrove ( R )","Guillermo Heredia","Manny Pina","Travis d'Arnaud",7300,13.6,1.9
"SD","ATL - Morton ( R )","Austin Nola","Ha-Seong Kim","Jorge Alfaro",8200,13.6,1.7
"SD","ATL - Morton ( R )","Austin Nola","Jose Azocar","Matt Beaty",6700,13.6,2
"ATL","@SD - Musgrove ( R )","Dansby Swanson","Manny Pina","Orlando Arcia",7300,13.5,1.9
"TEX","LAA - Ohtani ( R )","Andy Ibanez","Jonah Heim","Nick Solak",6700,13.5,2
"TEX","LAA - Ohtani ( R )","Andy Ibanez","Charlie Culberson","Nick Solak",6900,13.5,2
"SD","ATL - Morton ( R )","Austin Nola","Jorge Alfaro","Matt Beaty",7300,13.5,1.8
"ATL","@SD - Musgrove ( R )","Guillermo Heredia","Orlando Arcia","Travis d'Arnaud",7500,13.4,1.8
"ATL","@SD - Musgrove ( R )","Manny Pina","Orlando Arcia","Travis d'Arnaud",7500,13.4,1.8
"TEX","LAA - Ohtani ( R )","Andy Ibanez","Charlie Culberson","Jonah Heim",6400,13.4,2.1
"SD","ATL - Morton ( R )","C.J. Abrams","Ha-Seong Kim","Jose Azocar",7100,13.3,1.9
"SD","ATL - Morton ( R )","Jorge Alfaro","Jose Azocar","Jurickson Profar",7500,13.2,1.8
"PHI","@MIA - Alcantara ( R )","Alec Bohm","Garrett Stubbs","Matt Vierling",7100,13.2,1.9
"PHI","@MIA - Alcantara ( R )","Alec Bohm","Matt Vierling","Simon Muzziotti",7100,13.2,1.9
"SD","ATL - Morton ( R )","C.J. Abrams","Ha-Seong Kim","Jorge Alfaro",7700,13.2,1.7
"SD","ATL - Morton ( R )","C.J. Abrams","Jose Azocar","Matt Beaty",6200,13.2,2.1
"CIN","@LAD - Buehler ( R )","Brandon Drury","Colin Moran","Nick Senzel",7600,13.2,1.7
"CIN","@LAD - Buehler ( R )","Aramis Garcia","Colin Moran","Nick Senzel",7200,13.2,1.8
"CIN","@LAD - Buehler ( R )","Brandon Drury","Colin Moran","Mike Moustakas",7700,13.2,1.7
"CIN","@LAD - Buehler ( R )","Aramis Garcia","Colin Moran","Mike Moustakas",7300,13.1,1.8
"SD","ATL - Morton ( R )","Jorge Alfaro","Jose Azocar","Wil Myers",7100,13.1,1.8
"PHI","@MIA - Alcantara ( R )","Alec Bohm","Johan Camargo","Matt Vierling",7100,13.1,1.8
"CIN","@LAD - Buehler ( R )","Aristides Aquino","Colin Moran","Kyle Farmer",7800,13.1,1.7
"LAA","@TEX - Dunning ( R )","Jack Mayfield","Jose Rojas","Kurt Suzuki",6800,13.1,1.9
"SD","ATL - Morton ( R )","C.J. Abrams","Jorge Alfaro","Matt Beaty",6800,13.1,1.9
"PHI","@MIA - Alcantara ( R )","Garrett Stubbs","Matt Vierling","Simon Muzziotti",6100,13,2.1
"CIN","@LAD - Buehler ( R )","Aramis Garcia","Brandon Drury","Nick Senzel",6600,12.9,2
"CIN","@LAD - Buehler ( R )","Aramis Garcia","Brandon Drury","Mike Moustakas",6700,12.9,1.9
"TEX","LAA - Ohtani ( R )","Eli White","Nick Solak","Willie Calhoun",6800,12.9,1.9
"PHI","@MIA - Alcantara ( R )","Garrett Stubbs","Johan Camargo","Matt Vierling",6100,12.9,2.1
"PHI","@MIA - Alcantara ( R )","Johan Camargo","Matt Vierling","Simon Muzziotti",6100,12.9,2.1
"SD","ATL - Morton ( R )","Austin Nola","Jorge Alfaro","Jose Azocar",7300,12.9,1.8
"CIN","@LAD - Buehler ( R )","Aristides Aquino","Brandon Drury","Kyle Farmer",7200,12.9,1.8
"CIN","@LAD - Buehler ( R )","Aramis Garcia","Aristides Aquino","Kyle Farmer",6800,12.9,1.9
"TEX","LAA - Ohtani ( R )","Eli White","Jonah Heim","Willie Calhoun",6300,12.8,2
"TEX","LAA - Ohtani ( R )","Charlie Culberson","Eli White","Willie Calhoun",6500,12.8,2
"NYY","TOR - Gausman ( R )","Gleyber Torres","Isiah Kiner-Falefa","Marwin Gonzalez",6600,12.7,1.9
"TEX","LAA - Ohtani ( R )","Jonah Heim","Nick Solak","Willie Calhoun",6700,12.6,1.9
"TEX","LAA - Ohtani ( R )","Charlie Culberson","Nick Solak","Willie Calhoun",6900,12.6,1.8
"SD","ATL - Morton ( R )","C.J. Abrams","Jorge Alfaro","Jose Azocar",6800,12.5,1.8
"LAD","CIN - Cessa ( R )","Austin Barnes","Edwin Rios","Gavin Lux",6900,12.5,1.8
"TEX","LAA - Ohtani ( R )","Charlie Culberson","Jonah Heim","Willie Calhoun",6400,12.5,1.9
"NYY","TOR - Gausman ( R )","Gleyber Torres","Isiah Kiner-Falefa","Jose Trevino",6700,12.4,1.9
"CIN","@LAD - Buehler ( R )","Brandon Drury","Colin Moran","Kyle Farmer",8100,12.3,1.5
"CIN","@LAD - Buehler ( R )","Aramis Garcia","Colin Moran","Kyle Farmer",7700,12.3,1.6
"CHC","@COL - Freeland ( L )","Alfonso Rivas","Jonathan Villar","Yan Gomes",7800,12.3,1.6
"CHC","@COL - Freeland ( L )","Jonathan Villar","Rafael Ortega","Yan Gomes",8200,12.2,1.5
"CIN","@LAD - Buehler ( R )","Aramis Garcia","Brandon Drury","Kyle Farmer",7100,12.1,1.7
"LAA","@TEX - Dunning ( R )","Andrew Velazquez","Jack Mayfield","Kurt Suzuki",6800,12,1.8
"CHC","@COL - Freeland ( L )","Jason Heyward","Jonathan Villar","Yan Gomes",8000,12,1.5
"NYY","TOR - Gausman ( R )","Isiah Kiner-Falefa","Jose Trevino","Marwin Gonzalez",6300,12,1.9
"CHC","@COL - Freeland ( L )","Alfonso Rivas","Rafael Ortega","Yan Gomes",8000,11.4,1.4
"CHC","@COL - Freeland ( L )","Alfonso Rivas","Jonathan Villar","Rafael Ortega",8100,11.3,1.4
"CHC","@COL - Freeland ( L )","Alfonso Rivas","Jason Heyward","Yan Gomes",7800,11.2,1.4
"CHC","@COL - Freeland ( L )","Jason Heyward","Rafael Ortega","Yan Gomes",8200,11.2,1.4
"CHC","@COL - Freeland ( L )","Alfonso Rivas","Jason Heyward","Jonathan Villar",7900,11.1,1.4
"CHC","@COL - Freeland ( L )","Jason Heyward","Jonathan Villar","Rafael Ortega",8300,11,1.3
"WSH","@PIT - Brubaker ( R )","Dee Strange-Gordon","Riley Adams","Yadiel Hernandez",6300,10.8,1.7
"WSH","@PIT - Brubaker ( R )","Lucius Fox","Riley Adams","Yadiel Hernandez",6300,10.7,1.7
"COL","CHC - Steele ( L )","Alan Trejo","Garrett Hampson","Sam Hilliard",7800,10.6,1.4
"COL","CHC - Steele ( L )","Garrett Hampson","Sam Hilliard","Yonathan Daza",7800,10.5,1.4
"PIT","WAS - Adon ( R )","Andrew Knapp","Anthony Alford","Michael Chavis",6800,10.5,1.6
"WSH","@PIT - Brubaker ( R )","Dee Strange-Gordon","Lucius Fox","Yadiel Hernandez",6300,10.5,1.7
"COL","CHC - Steele ( L )","Dom Nunez","Garrett Hampson","Sam Hilliard",7800,10.4,1.3
"PIT","WAS - Adon ( R )","Anthony Alford","Josh VanMeter","Michael Chavis",6800,10.4,1.5
"PIT","WAS - Adon ( R )","Anthony Alford","Diego Castillo","Michael Chavis",7000,10.4,1.5
"PIT","WAS - Adon ( R )","Andrew Knapp","Anthony Alford","Josh VanMeter",6000,10.4,1.7
"PIT","WAS - Adon ( R )","Andrew Knapp","Anthony Alford","Diego Castillo",6200,10.3,1.7
