"Team1","Team2","Player1","Player2","Player3","Player4","Salary","Proj","Value"
"LAA","PHI","Matt Duffy","Shohei Ohtani","Bryce Harper","Rhys Hoskins",14600,57.3,3.9
"BOS","PHI","Bobby Dalbec","Xander Bogaerts","Nick Castellanos","Rhys Hoskins",14000,57.3,4.1
"COL","PHI","Connor Joe","Sam Hilliard","Bryce Harper","J.T. Realmuto",14300,57.3,4
"BOS","PHI","J.D. Martinez","Trevor Story","Bryce Harper","Kyle Schwarber",14200,57.3,4
"BOS","PHI","Trevor Story","Xander Bogaerts","J.T. Realmuto","Rhys Hoskins",14200,57.3,4
"BOS","PHI","J.D. Martinez","Xander Bogaerts","Bryce Harper","Kyle Schwarber",14700,57.3,3.9
"BOS","PHI","Enrique Hernandez","Trevor Story","Nick Castellanos","Rhys Hoskins",14300,57.3,4
"BOS","PHI","Enrique Hernandez","Xander Bogaerts","Nick Castellanos","Rhys Hoskins",14800,57.3,3.9
"CHC","PHI","Patrick Wisdom","Willson Contreras","Bryce Harper","Rhys Hoskins",14100,57.3,4.1
"COL","PHI","C.J. Cron","Sam Hilliard","Bryce Harper","Jean Segura",14800,57.3,3.9
"KC","PHI","Adalberto Mondesi","Whit Merrifield","Bryce Harper","Rhys Hoskins",13500,57.3,4.2
"PHI","TB","Johan Camargo","Nick Castellanos","Randy Arozarena","Wander Franco",13000,57.3,4.4
"BOS","PHI","Alex Verdugo","Trevor Story","Bryce Harper","Rhys Hoskins",14500,57.2,3.9
"PHI","TOR","Bryce Harper","Johan Camargo","Bo Bichette","Vladimir Guerrero Jr.",14300,57.2,4
"BOS","PHI","Bobby Dalbec","J.D. Martinez","Nick Castellanos","Rhys Hoskins",14200,57.2,4
"MIL","PHI","Andrew McCutchen","Omar Narvaez","Bryce Harper","Nick Castellanos",13300,57.2,4.3
"MIL","PHI","Rowdy Tellez","Willy Adames","Bryce Harper","J.T. Realmuto",13400,57.2,4.3
"MIL","PHI","Omar Narvaez","Willy Adames","Bryce Harper","Rhys Hoskins",13100,57.2,4.4
"PHI","TB","Bryce Harper","Nick Castellanos","Taylor Walls","Wander Franco",14000,57.2,4.1
"BOS","PHI","J.D. Martinez","Trevor Story","J.T. Realmuto","Rhys Hoskins",14400,57.2,4
"MIL","PHI","Christian Yelich","Omar Narvaez","Bryce Harper","Nick Castellanos",13400,57.2,4.3
"PHI","TB","Bryce Harper","Didi Gregorius","Randy Arozarena","Wander Franco",13300,57.2,4.3
"COL","PHI","Ryan McMahon","Sam Hilliard","Bryce Harper","Nick Castellanos",14700,57.2,3.9
"PHI","TOR","Bryce Harper","Rhys Hoskins","Raimel Tapia","Vladimir Guerrero Jr.",14700,57.2,3.9
"BOS","PHI","J.D. Martinez","Xander Bogaerts","J.T. Realmuto","Rhys Hoskins",14900,57.2,3.8
"MIN","PHI","Carlos Correa","Jorge Polanco","Bryce Harper","Jean Segura",14200,57.2,4
"PHI","TB","Bryce Harper","Jean Segura","Brandon Lowe","Mike Zunino",13700,57.2,4.2
"PHI","TB","J.T. Realmuto","Nick Castellanos","Mike Zunino","Randy Arozarena",13000,57.2,4.4
"MIL","PHI","Andrew McCutchen","Willy Adames","Bryce Harper","Jean Segura",13700,57.2,4.2
"PHI","TB","Bryce Harper","Johan Camargo","Randy Arozarena","Yandy Diaz",12000,57.2,4.8
"PHI","SD","Bryce Harper","Rhys Hoskins","Jake Cronenworth","Manny Machado",14800,57.2,3.9
"PHI","TB","Bryce Harper","J.T. Realmuto","Kevin Kiermaier","Wander Franco",13800,57.2,4.1
"MIL","PHI","Christian Yelich","Willy Adames","Bryce Harper","Jean Segura",13800,57.2,4.1
"MIN","PHI","Jorge Polanco","Luis Arraez","Bryce Harper","J.T. Realmuto",14000,57.2,4.1
"PHI","TB","Bryce Harper","Kyle Schwarber","Mike Zunino","Randy Arozarena",12500,57.2,4.6
"HOU","PHI","Kyle Tucker","Yordan Alvarez","Nick Castellanos","Rhys Hoskins",14900,57.2,3.8
"MIL","PHI","Hunter Renfroe","Willy Adames","Bryce Harper","Johan Camargo",12300,57.1,4.6
"PHI","TB","Johan Camargo","Rhys Hoskins","Randy Arozarena","Wander Franco",12700,57.1,4.5
"HOU","PHI","Jose Altuve","Jose Siri","Bryce Harper","Nick Castellanos",13700,57.1,4.2
"LAA","PHI","Kurt Suzuki","Shohei Ohtani","Bryce Harper","Nick Castellanos",14700,57.1,3.9
"MIL","PHI","Andrew McCutchen","Rowdy Tellez","Bryce Harper","J.T. Realmuto",13300,57.1,4.3
"MIN","PHI","Carlos Correa","Luis Arraez","Bryce Harper","Nick Castellanos",14200,57.1,4
"MIL","PHI","Andrew McCutchen","Omar Narvaez","Bryce Harper","Rhys Hoskins",13000,57.1,4.4
"BOS","PHI","Rafael Devers","Trevor Story","Bryce Harper","Johan Camargo",13800,57.1,4.1
"COL","PHI","C.J. Cron","Sam Hilliard","Nick Castellanos","Rhys Hoskins",14700,57.1,3.9
"PHI","TB","Bryce Harper","Rhys Hoskins","Taylor Walls","Wander Franco",13700,57.1,4.2
"MIL","PHI","Christian Yelich","Rowdy Tellez","Bryce Harper","J.T. Realmuto",13400,57.1,4.3
"BOS","PHI","Rafael Devers","Xander Bogaerts","Bryce Harper","Johan Camargo",14300,57.1,4
"MIL","PHI","Christian Yelich","Omar Narvaez","Bryce Harper","Rhys Hoskins",13100,57.1,4.4
"OAK","PHI","Elvis Andrus","Sean Murphy","Bryce Harper","Nick Castellanos",13900,57.1,4.1
"PHI","SD","Bryce Harper","J.T. Realmuto","Luke Voit","Manny Machado",14900,57.1,3.8
"PHI","TB","Bryce Harper","Johan Camargo","Manuel Margot","Wander Franco",13100,57.1,4.4
"COL","PHI","Ryan McMahon","Sam Hilliard","Bryce Harper","Rhys Hoskins",14400,57.1,4
"MIN","PHI","Gary Sanchez","Jorge Polanco","Bryce Harper","Nick Castellanos",14100,57.1,4
"PHI","TB","J.T. Realmuto","Rhys Hoskins","Mike Zunino","Randy Arozarena",12700,57.1,4.5
"HOU","PHI","Jose Altuve","Yordan Alvarez","Bryce Harper","Johan Camargo",13600,57.1,4.2
"MIL","PHI","Andrew McCutchen","Christian Yelich","Bryce Harper","Jean Segura",13700,57.1,4.2
"CHC","PHI","Frank Schwindel","Willson Contreras","Bryce Harper","J.T. Realmuto",14300,57.1,4
"MIN","PHI","Carlos Correa","Jorge Polanco","Nick Castellanos","Rhys Hoskins",14100,57.1,4
"PHI","TB","Bryce Harper","Nick Castellanos","Kevin Kiermaier","Randy Arozarena",13200,57.1,4.3
"PHI","TB","Nick Castellanos","Rhys Hoskins","Brandon Lowe","Mike Zunino",13600,57.1,4.2
"COL","PHI","C.J. Cron","Connor Joe","Bryce Harper","Johan Camargo",14700,57.1,3.9
"MIL","PHI","Andrew McCutchen","Willy Adames","Nick Castellanos","Rhys Hoskins",13600,57.1,4.2
"MIL","PHI","Andrew McCutchen","Hunter Renfroe","Bryce Harper","Johan Camargo",12200,57,4.7
"PHI","TB","Bryce Harper","J.T. Realmuto","Manuel Margot","Mike Zunino",13100,57,4.4
"BOS","PHI","J.D. Martinez","Rafael Devers","Bryce Harper","Johan Camargo",14500,57,3.9
"KC","PHI","Bobby Witt Jr.","Salvador Perez","Bryce Harper","J.T. Realmuto",14200,57,4
"BOS","PHI","Bobby Dalbec","Trevor Story","Bryce Harper","Johan Camargo",12300,57,4.6
"HOU","PHI","Jose Altuve","Kyle Tucker","Bryce Harper","Johan Camargo",13200,57,4.3
"HOU","PHI","Jose Altuve","Jose Siri","Bryce Harper","Rhys Hoskins",13400,57,4.3
"LAA","PHI","Kurt Suzuki","Shohei Ohtani","Bryce Harper","Rhys Hoskins",14400,57,4
"MIL","PHI","Christian Yelich","Hunter Renfroe","Bryce Harper","Johan Camargo",12300,57,4.6
"MIL","PHI","Christian Yelich","Willy Adames","Nick Castellanos","Rhys Hoskins",13700,57,4.2
"MIN","PHI","Carlos Correa","Luis Arraez","Bryce Harper","Rhys Hoskins",13900,57,4.1
"OAK","PHI","Sean Murphy","Tony Kemp","Bryce Harper","J.T. Realmuto",13700,57,4.2
"PHI","TB","Jean Segura","Nick Castellanos","Mike Zunino","Wander Franco",13700,57,4.2
"BOS","PHI","Bobby Dalbec","Xander Bogaerts","Bryce Harper","Johan Camargo",12800,57,4.5
"OAK","PHI","Elvis Andrus","Sean Murphy","Bryce Harper","Rhys Hoskins",13600,57,4.2
"PHI","TB","Bryce Harper","Nick Castellanos","Harold Ramirez","Mike Zunino",12700,57,4.5
"KC","PHI","Hunter Dozier","Salvador Perez","Bryce Harper","J.T. Realmuto",14100,57,4
"MIN","PHI","Gary Sanchez","Jorge Polanco","Bryce Harper","Rhys Hoskins",13800,57,4.1
"MIN","PHI","Gio Urshela","Jorge Polanco","Bryce Harper","Nick Castellanos",14100,57,4
"BOS","PHI","Enrique Hernandez","Trevor Story","Bryce Harper","Johan Camargo",13100,57,4.3
"MIL","PHI","Hunter Renfroe","Lorenzo Cain","Bryce Harper","J.T. Realmuto",13100,57,4.3
"HOU","PHI","Jose Siri","Yordan Alvarez","Bryce Harper","Nick Castellanos",14200,57,4
"BOS","PHI","Enrique Hernandez","Xander Bogaerts","Bryce Harper","Johan Camargo",13600,57,4.2
"PHI","TB","Bryce Harper","Rhys Hoskins","Kevin Kiermaier","Randy Arozarena",12900,57,4.4
"PHI","TB","Bryce Harper","Jean Segura","Mike Zunino","Yandy Diaz",12700,57,4.5
"PHI","TB","J.T. Realmuto","Nick Castellanos","Brandon Lowe","Randy Arozarena",14300,57,4
"BOS","PHI","Bobby Dalbec","J.D. Martinez","Bryce Harper","Johan Camargo",13000,56.9,4.4
"COL","PHI","Brendan Rodgers","Connor Joe","Bryce Harper","Nick Castellanos",14700,56.9,3.9
"MIL","PHI","Andrew McCutchen","Christian Yelich","Nick Castellanos","Rhys Hoskins",13600,56.9,4.2
"MIN","PHI","Carlos Correa","Max Kepler","Bryce Harper","J.T. Realmuto",14100,56.9,4
"PHI","TOR","Bryce Harper","J.T. Realmuto","Bo Bichette","Raimel Tapia",14000,56.9,4.1
"PHI","TB","Bryce Harper","Kyle Schwarber","Brandon Lowe","Randy Arozarena",13800,56.9,4.1
"PHI","TB","Jean Segura","Rhys Hoskins","Mike Zunino","Wander Franco",13400,56.9,4.2
"PHI","SD","Bryce Harper","J.T. Realmuto","Manny Machado","Wil Myers",14800,56.9,3.8
"HOU","PHI","Jose Siri","Kyle Tucker","Bryce Harper","Nick Castellanos",13800,56.9,4.1
"MIL","PHI","Hunter Renfroe","Kolten Wong","Bryce Harper","Jean Segura",13200,56.9,4.3
"BOS","PHI","Enrique Hernandez","J.D. Martinez","Bryce Harper","Johan Camargo",13800,56.9,4.1
"MIL","PHI","Kolten Wong","Lorenzo Cain","Bryce Harper","Nick Castellanos",13100,56.9,4.3
"PHI","TB","Bryce Harper","Rhys Hoskins","Harold Ramirez","Mike Zunino",12400,56.9,4.6
"HOU","PHI","Jose Altuve","Yuli Gurriel","Bryce Harper","Jean Segura",13900,56.9,4.1
"MIN","PHI","Gio Urshela","Jorge Polanco","Bryce Harper","Rhys Hoskins",13800,56.9,4.1
"PHI","SEA","Bryce Harper","Nick Castellanos","Jesse Winker","Ty France",14300,56.9,4
"MIN","PHI","Jorge Polanco","Miguel Sano","Bryce Harper","J.T. Realmuto",13800,56.9,4.1
"CHC","PHI","Frank Schwindel","Patrick Wisdom","Bryce Harper","Nick Castellanos",13800,56.9,4.1
"HOU","PHI","Jose Siri","Yordan Alvarez","Bryce Harper","Rhys Hoskins",13900,56.9,4.1
"LAA","PHI","Mike Trout","Taylor Ward","Bryce Harper","Nick Castellanos",14700,56.9,3.9
"COL","PHI","Charlie Blackmon","Connor Joe","Bryce Harper","J.T. Realmuto",14900,56.8,3.8
"HOU","PHI","Kyle Tucker","Yordan Alvarez","Bryce Harper","Johan Camargo",13700,56.8,4.1
"MIN","PHI","Carlos Correa","Miguel Sano","Bryce Harper","Nick Castellanos",14000,56.8,4.1
"PHI","TB","J.T. Realmuto","Rhys Hoskins","Brandon Lowe","Randy Arozarena",14000,56.8,4.1
"BAL","PHI","Cedric Mullins","Ryan Mountcastle","Bryce Harper","Nick Castellanos",14200,56.8,4
"BOS","PHI","Christian Arroyo","Trevor Story","Bryce Harper","Nick Castellanos",13400,56.8,4.2
"KC","PHI","Bobby Witt Jr.","Whit Merrifield","Bryce Harper","Nick Castellanos",13900,56.8,4.1
"BOS","PHI","Christian Vazquez","Trevor Story","Bryce Harper","Nick Castellanos",13800,56.8,4.1
"COL","PHI","Brendan Rodgers","Connor Joe","Bryce Harper","Rhys Hoskins",14400,56.8,3.9
"COL","PHI","C.J. Cron","Sam Hilliard","Bryce Harper","Johan Camargo",13500,56.8,4.2
"COL","PHI","Kris Bryant","Sam Hilliard","Bryce Harper","J.T. Realmuto",14500,56.8,3.9
"BOS","PHI","Christian Arroyo","Xander Bogaerts","Bryce Harper","Nick Castellanos",13900,56.8,4.1
"LAA","PHI","Jo Adell","Shohei Ohtani","Bryce Harper","Rhys Hoskins",14900,56.8,3.8
"PHI","TB","Nick Castellanos","Rhys Hoskins","Mike Zunino","Yandy Diaz",12600,56.8,4.5
"PHI","TB","Bryce Harper","J.T. Realmuto","Brandon Lowe","Manuel Margot",14400,56.8,3.9
"PHI","TB","J.T. Realmuto","Jean Segura","Randy Arozarena","Wander Franco",14100,56.8,4
"BOS","PHI","Christian Vazquez","Xander Bogaerts","Bryce Harper","Nick Castellanos",14300,56.8,4
"PHI","TOR","Bryce Harper","J.T. Realmuto","Bo Bichette","Matt Chapman",14700,56.8,3.9
"HOU","PHI","Jose Siri","Kyle Tucker","Bryce Harper","Rhys Hoskins",13500,56.8,4.2
"PHI","SEA","Bryce Harper","Nick Castellanos","Abraham Toro","Jesse Winker",13100,56.8,4.3
"MIN","PHI","Jorge Polanco","Trevor Larnach","Bryce Harper","J.T. Realmuto",13500,56.8,4.2
"KC","PHI","Hunter Dozier","Whit Merrifield","Bryce Harper","Nick Castellanos",13800,56.8,4.1
"MIL","PHI","Kolten Wong","Lorenzo Cain","Bryce Harper","Rhys Hoskins",12800,56.8,4.4
"PHI","TB","Bryce Harper","J.T. Realmuto","Harold Ramirez","Randy Arozarena",13100,56.8,4.3
"KC","PHI","Salvador Perez","Whit Merrifield","Bryce Harper","Jean Segura",14100,56.8,4
"MIL","PHI","Hunter Renfroe","Kolten Wong","Nick Castellanos","Rhys Hoskins",13100,56.8,4.3
"MIN","PHI","Carlos Correa","Trevor Larnach","Bryce Harper","Nick Castellanos",13700,56.8,4.1
"OAK","PHI","Drew Jackson","Sean Murphy","Bryce Harper","Nick Castellanos",13200,56.8,4.3
"PHI","SEA","Bryce Harper","Rhys Hoskins","Jesse Winker","Ty France",14000,56.8,4.1
"PHI","TB","Bryce Harper","Johan Camargo","Brandon Lowe","Mike Zunino",12400,56.8,4.6
"MIN","PHI","Carlos Correa","Jorge Polanco","Bryce Harper","Johan Camargo",12900,56.8,4.4
"PHI","TB","Bryce Harper","Nick Castellanos","Brandon Lowe","Harold Ramirez",14000,56.8,4.1
"CHC","PHI","Frank Schwindel","Patrick Wisdom","Bryce Harper","Rhys Hoskins",13500,56.8,4.2
"HOU","PHI","Alex Bregman","Yuli Gurriel","Bryce Harper","J.T. Realmuto",14300,56.8,4
"KC","PHI","Carlos Santana","Salvador Perez","Bryce Harper","Nick Castellanos",14000,56.8,4.1
"LAA","PHI","Shohei Ohtani","Tyler Wade","Bryce Harper","Nick Castellanos",14700,56.8,3.9
"MIL","PHI","Andrew McCutchen","Willy Adames","Bryce Harper","Johan Camargo",12400,56.8,4.6
"HOU","PHI","Jose Altuve","Yuli Gurriel","Nick Castellanos","Rhys Hoskins",13800,56.7,4.1
"LAA","PHI","Mike Trout","Taylor Ward","Bryce Harper","Rhys Hoskins",14400,56.7,3.9
"MIL","PHI","Hunter Renfroe","Omar Narvaez","Bryce Harper","J.T. Realmuto",13000,56.7,4.4
"PHI","SEA","Bryce Harper","Nick Castellanos","Adam Frazier","Jesse Winker",14000,56.7,4.1
"PHI","TB","Kyle Schwarber","Nick Castellanos","Randy Arozarena","Wander Franco",13800,56.7,4.1
"BOS","PHI","Christian Arroyo","J.D. Martinez","Bryce Harper","Nick Castellanos",14100,56.7,4
"BOS","PHI","Christian Vazquez","J.D. Martinez","Bryce Harper","Nick Castellanos",14500,56.7,3.9
"MIN","PHI","Carlos Correa","Miguel Sano","Bryce Harper","Rhys Hoskins",13700,56.7,4.1
"MIL","PHI","Christian Yelich","Willy Adames","Bryce Harper","Johan Camargo",12500,56.7,4.5
"BAL","PHI","Cedric Mullins","Ryan Mountcastle","Bryce Harper","Rhys Hoskins",13900,56.7,4.1
"BOS","PHI","Christian Arroyo","Trevor Story","Bryce Harper","Rhys Hoskins",13100,56.7,4.3
"CHC","PHI","Clint Frazier","Willson Contreras","Bryce Harper","Nick Castellanos",14100,56.7,4
"HOU","PHI","Jose Altuve","Michael Brantley","Bryce Harper","Nick Castellanos",14400,56.7,3.9
"KC","PHI","Bobby Witt Jr.","Whit Merrifield","Bryce Harper","Rhys Hoskins",13600,56.7,4.2
"PHI","SD","Bryce Harper","J.T. Realmuto","Austin Nola","Manny Machado",14800,56.7,3.8
"BOS","PHI","Christian Vazquez","Trevor Story","Bryce Harper","Rhys Hoskins",13500,56.7,4.2
"BOS","PHI","Christian Arroyo","Xander Bogaerts","Bryce Harper","Rhys Hoskins",13600,56.7,4.2
"HOU","PHI","Yordan Alvarez","Yuli Gurriel","Bryce Harper","Jean Segura",14400,56.7,3.9
"PHI","TB","Bryce Harper","Jean Segura","Brandon Lowe","Yandy Diaz",14000,56.7,4
"PHI","TB","J.T. Realmuto","Nick Castellanos","Randy Arozarena","Yandy Diaz",13300,56.7,4.3
"BOS","PHI","Bobby Dalbec","Rafael Devers","Bryce Harper","Jean Segura",14700,56.7,3.9
"BOS","PHI","Christian Vazquez","Xander Bogaerts","Bryce Harper","Rhys Hoskins",14000,56.7,4
"COL","PHI","Brendan Rodgers","Sam Hilliard","Bryce Harper","Nick Castellanos",13500,56.7,4.2
"PHI","SEA","Bryce Harper","Rhys Hoskins","Abraham Toro","Jesse Winker",12800,56.7,4.4
"MIL","PHI","Lorenzo Cain","Willy Adames","Bryce Harper","J.T. Realmuto",13300,56.7,4.3
"KC","PHI","Hunter Dozier","Whit Merrifield","Bryce Harper","Rhys Hoskins",13500,56.7,4.2
"PHI","TB","Bryce Harper","Kyle Schwarber","Randy Arozarena","Yandy Diaz",12800,56.7,4.4
"PHI","TB","Bryce Harper","Matt Vierling","Randy Arozarena","Wander Franco",13300,56.7,4.3
"PHI","SEA","Bryce Harper","Nick Castellanos","Eugenio Suarez","Jesse Winker",14100,56.7,4
"PHI","TB","Jean Segura","Rhys Hoskins","Brandon Lowe","Wander Franco",14700,56.7,3.9
"MIL","PHI","Hunter Renfroe","Willy Adames","J.T. Realmuto","Nick Castellanos",13600,56.7,4.2
"MIN","PHI","Jorge Polanco","Max Kepler","Bryce Harper","Jean Segura",14000,56.7,4
"MIL","PHI","Kolten Wong","Omar Narvaez","Bryce Harper","Nick Castellanos",13000,56.7,4.4
"MIN","PHI","Carlos Correa","Trevor Larnach","Bryce Harper","Rhys Hoskins",13400,56.7,4.2
"OAK","PHI","Drew Jackson","Sean Murphy","Bryce Harper","Rhys Hoskins",12900,56.7,4.4
"PHI","TB","Bryce Harper","Rhys Hoskins","Brandon Lowe","Harold Ramirez",13700,56.6,4.1
"HOU","PHI","Kyle Tucker","Yuli Gurriel","Bryce Harper","Jean Segura",14000,56.6,4
"KC","PHI","Carlos Santana","Salvador Perez","Bryce Harper","Rhys Hoskins",13700,56.6,4.1
"LAA","PHI","Shohei Ohtani","Tyler Wade","Bryce Harper","Rhys Hoskins",14400,56.6,3.9
"MIL","PHI","Hunter Renfroe","Willy Adames","Bryce Harper","Kyle Schwarber",13100,56.6,4.3
"PHI","SEA","Bryce Harper","Rhys Hoskins","Adam Frazier","Jesse Winker",13700,56.6,4.1
"PHI","TB","Kyle Schwarber","Rhys Hoskins","Randy Arozarena","Wander Franco",13500,56.6,4.2
"BOS","PHI","Christian Arroyo","J.D. Martinez","Bryce Harper","Rhys Hoskins",13800,56.6,4.1
"MIL","PHI","Andrew McCutchen","Christian Yelich","Bryce Harper","Johan Camargo",12400,56.6,4.6
"BOS","PHI","Christian Vazquez","J.D. Martinez","Bryce Harper","Rhys Hoskins",14200,56.6,4
"KC","PHI","Salvador Perez","Whit Merrifield","Nick Castellanos","Rhys Hoskins",14000,56.6,4
"PHI","SD","Bryce Harper","Nick Castellanos","Luke Voit","Trent Grisham",13900,56.6,4.1
"PHI","TB","J.T. Realmuto","Nick Castellanos","Manuel Margot","Wander Franco",14400,56.6,3.9
"KC","PHI","Andrew Benintendi","Salvador Perez","Bryce Harper","J.T. Realmuto",14500,56.6,3.9
"PHI","TOR","Bryce Harper","Nick Castellanos","Alejandro Kirk","Bo Bichette",14100,56.6,4
"BOS","PHI","Rafael Devers","Trevor Story","Bryce Harper","Kyle Schwarber",14600,56.6,3.9
"CHC","PHI","Clint Frazier","Willson Contreras","Bryce Harper","Rhys Hoskins",13800,56.6,4.1
"COL","PHI","Charlie Blackmon","Sam Hilliard","Bryce Harper","J.T. Realmuto",13700,56.6,4.1
"HOU","PHI","Jose Altuve","Michael Brantley","Bryce Harper","Rhys Hoskins",14100,56.6,4
"MIN","PHI","Luis Arraez","Max Kepler","Bryce Harper","Nick Castellanos",14000,56.6,4
"HOU","PHI","Jose Altuve","Yordan Alvarez","J.T. Realmuto","Nick Castellanos",14900,56.6,3.8
"MIL","PHI","Kolten Wong","Willy Adames","Bryce Harper","Jean Segura",13400,56.6,4.2
"PHI","TB","Bryce Harper","Jean Segura","Harold Ramirez","Wander Franco",13800,56.6,4.1
"PHI","SEA","Bryce Harper","Nick Castellanos","Jarred Kelenic","Jesse Winker",13500,56.6,4.2
"PHI","TB","Bryce Harper","Kyle Schwarber","Manuel Margot","Wander Franco",13900,56.6,4.1
"PHI","TB","J.T. Realmuto","Rhys Hoskins","Randy Arozarena","Yandy Diaz",13000,56.6,4.4
"PHI","TB","Johan Camargo","Nick Castellanos","Mike Zunino","Wander Franco",12400,56.6,4.6
"COL","PHI","Brendan Rodgers","Sam Hilliard","Bryce Harper","Rhys Hoskins",13200,56.6,4.3
"MIL","PHI","Andrew McCutchen","Lorenzo Cain","Bryce Harper","J.T. Realmuto",13200,56.6,4.3
"COL","PHI","C.J. Cron","Kris Bryant","Bryce Harper","Johan Camargo",14900,56.6,3.8
"HOU","PHI","Jose Altuve","Yordan Alvarez","Bryce Harper","Kyle Schwarber",14400,56.6,3.9
"HOU","PHI","Yordan Alvarez","Yuli Gurriel","Nick Castellanos","Rhys Hoskins",14300,56.6,4
"MIL","PHI","Andrew McCutchen","Hunter Renfroe","J.T. Realmuto","Nick Castellanos",13500,56.6,4.2
"MIL","PHI","Christian Yelich","Lorenzo Cain","Bryce Harper","J.T. Realmuto",13300,56.6,4.3
"PHI","TB","Nick Castellanos","Rhys Hoskins","Brandon Lowe","Yandy Diaz",13900,56.6,4.1
"BOS","PHI","Bobby Dalbec","Rafael Devers","Nick Castellanos","Rhys Hoskins",14600,56.6,3.9
"PHI","SEA","Bryce Harper","Rhys Hoskins","Eugenio Suarez","Jesse Winker",13800,56.6,4.1
"LAA","PHI","Shohei Ohtani","Taylor Ward","Bryce Harper","Jean Segura",14700,56.5,3.8
"MIL","PHI","Hunter Renfroe","Willy Adames","J.T. Realmuto","Rhys Hoskins",13300,56.5,4.3
"MIL","PHI","Kolten Wong","Rowdy Tellez","Bryce Harper","J.T. Realmuto",13000,56.5,4.3
"PHI","TB","Bryce Harper","J.T. Realmuto","Manuel Margot","Yandy Diaz",13400,56.5,4.2
"BOS","PHI","Bobby Dalbec","Trevor Story","J.T. Realmuto","Nick Castellanos",13600,56.5,4.2
"HOU","PHI","Jose Altuve","Kyle Tucker","J.T. Realmuto","Nick Castellanos",14500,56.5,3.9
"HOU","PHI","Michael Brantley","Yordan Alvarez","Bryce Harper","Nick Castellanos",14900,56.5,3.8
"MIL","PHI","Christian Yelich","Hunter Renfroe","J.T. Realmuto","Nick Castellanos",13600,56.5,4.2
"MIL","PHI","Kolten Wong","Omar Narvaez","Bryce Harper","Rhys Hoskins",12700,56.5,4.5
"PHI","TOR","Bryce Harper","Nick Castellanos","George Springer","Raimel Tapia",14500,56.5,3.9
"LAA","PHI","Matt Duffy","Shohei Ohtani","Bryce Harper","J.T. Realmuto",14700,56.5,3.8
"PHI","TB","Bryce Harper","Didi Gregorius","Mike Zunino","Wander Franco",12700,56.5,4.5
"BOS","PHI","Bobby Dalbec","Enrique Hernandez","Bryce Harper","Jean Segura",14000,56.5,4
"BOS","PHI","Rafael Devers","Trevor Story","J.T. Realmuto","Rhys Hoskins",14800,56.5,3.8
"MIL","PHI","Andrew McCutchen","Hunter Renfroe","Bryce Harper","Kyle Schwarber",13000,56.5,4.3
"PHI","TB","Bryce Harper","Jean Segura","Manuel Margot","Randy Arozarena",13600,56.5,4.2
"MIN","PHI","Jorge Polanco","Max Kepler","Nick Castellanos","Rhys Hoskins",13900,56.5,4.1
"BOS","PHI","Bobby Dalbec","Xander Bogaerts","J.T. Realmuto","Nick Castellanos",14100,56.5,4
"PHI","TB","Jean Segura","Nick Castellanos","Wander Franco","Yandy Diaz",14000,56.5,4
"BOS","PHI","Bobby Dalbec","Trevor Story","Bryce Harper","Kyle Schwarber",13100,56.5,4.3
"HOU","PHI","Jose Altuve","Kyle Tucker","Bryce Harper","Kyle Schwarber",14000,56.5,4
"MIL","PHI","Christian Yelich","Hunter Renfroe","Bryce Harper","Kyle Schwarber",13100,56.5,4.3
