Team,Player1,Salary1,Proj1,Player2,Salary2,Proj2,Player3,Salary3,Proj3
BKN,James Johnson,4200,16.41,Kevin Durant,11200,46.7,Patrick Mills,4700,22.55
BKN,James Johnson,4200,16.41,LaMarcus Aldridge,5300,26.72,Patrick Mills,4700,22.55
BKN,Jevon Carter,3000,9.48,Kevin Durant,11200,46.7,LaMarcus Aldridge,5300,26.72
BKN,Jevon Carter,3000,9.48,Kevin Durant,11200,46.7,Patrick Mills,4700,22.55
BKN,Jevon Carter,3000,9.48,LaMarcus Aldridge,5300,26.72,Patrick Mills,4700,22.55
BKN,Kevin Durant,11200,46.7,LaMarcus Aldridge,5300,26.72,Patrick Mills,4700,22.55
CHA,Cody Martin,3400,18.04,Gordon Hayward,6700,31.02,Jalen McDaniels,3000,12.14
CHA,Cody Martin,3400,18.04,Gordon Hayward,6700,31.02,Kelly Oubre,4300,20.8
CHA,Cody Martin,3400,18.04,Gordon Hayward,6700,31.02,LaMelo Ball,10700,47.55
CHA,Cody Martin,3400,18.04,Gordon Hayward,6700,31.02,Mason Plumlee,4700,24.46
CHA,Cody Martin,3400,18.04,Gordon Hayward,6700,31.02,Miles Bridges,7800,38.67
CHA,Cody Martin,3400,18.04,Gordon Hayward,6700,31.02,Terry Rozier,6300,29.73
CHA,Cody Martin,3400,18.04,Jalen McDaniels,3000,12.14,Kelly Oubre,4300,20.8
CHA,Cody Martin,3400,18.04,Jalen McDaniels,3000,12.14,LaMelo Ball,10700,47.55
CHA,Cody Martin,3400,18.04,Jalen McDaniels,3000,12.14,Mason Plumlee,4700,24.46
CHA,Cody Martin,3400,18.04,Jalen McDaniels,3000,12.14,Miles Bridges,7800,38.67
CHA,Cody Martin,3400,18.04,Jalen McDaniels,3000,12.14,Terry Rozier,6300,29.73
CHA,Cody Martin,3400,18.04,Kelly Oubre,4300,20.8,LaMelo Ball,10700,47.55
CHA,Cody Martin,3400,18.04,Kelly Oubre,4300,20.8,Mason Plumlee,4700,24.46
CHA,Cody Martin,3400,18.04,Kelly Oubre,4300,20.8,Miles Bridges,7800,38.67
CHA,Cody Martin,3400,18.04,Kelly Oubre,4300,20.8,Terry Rozier,6300,29.73
CHA,Cody Martin,3400,18.04,LaMelo Ball,10700,47.55,Mason Plumlee,4700,24.46
CHA,Cody Martin,3400,18.04,LaMelo Ball,10700,47.55,Miles Bridges,7800,38.67
CHA,Cody Martin,3400,18.04,LaMelo Ball,10700,47.55,Terry Rozier,6300,29.73
CHA,Cody Martin,3400,18.04,Mason Plumlee,4700,24.46,Miles Bridges,7800,38.67
CHA,Cody Martin,3400,18.04,Mason Plumlee,4700,24.46,Terry Rozier,6300,29.73
CHA,Cody Martin,3400,18.04,Miles Bridges,7800,38.67,Terry Rozier,6300,29.73
CHA,Gordon Hayward,6700,31.02,Jalen McDaniels,3000,12.14,Kelly Oubre,4300,20.8
CHA,Gordon Hayward,6700,31.02,Jalen McDaniels,3000,12.14,LaMelo Ball,10700,47.55
CHA,Gordon Hayward,6700,31.02,Jalen McDaniels,3000,12.14,Mason Plumlee,4700,24.46
CHA,Gordon Hayward,6700,31.02,Jalen McDaniels,3000,12.14,Miles Bridges,7800,38.67
CHA,Gordon Hayward,6700,31.02,Jalen McDaniels,3000,12.14,Terry Rozier,6300,29.73
CHA,Gordon Hayward,6700,31.02,Kelly Oubre,4300,20.8,LaMelo Ball,10700,47.55
CHA,Gordon Hayward,6700,31.02,Kelly Oubre,4300,20.8,Mason Plumlee,4700,24.46
CHA,Gordon Hayward,6700,31.02,Kelly Oubre,4300,20.8,Miles Bridges,7800,38.67
CHA,Gordon Hayward,6700,31.02,Kelly Oubre,4300,20.8,Terry Rozier,6300,29.73
CHA,Gordon Hayward,6700,31.02,LaMelo Ball,10700,47.55,Mason Plumlee,4700,24.46
CHA,Gordon Hayward,6700,31.02,LaMelo Ball,10700,47.55,Miles Bridges,7800,38.67
CHA,Gordon Hayward,6700,31.02,LaMelo Ball,10700,47.55,Terry Rozier,6300,29.73
CHA,Gordon Hayward,6700,31.02,Mason Plumlee,4700,24.46,Miles Bridges,7800,38.67
CHA,Gordon Hayward,6700,31.02,Mason Plumlee,4700,24.46,Terry Rozier,6300,29.73
CHA,Gordon Hayward,6700,31.02,Miles Bridges,7800,38.67,Terry Rozier,6300,29.73
CHA,Jalen McDaniels,3000,12.14,Kelly Oubre,4300,20.8,LaMelo Ball,10700,47.55
CHA,Jalen McDaniels,3000,12.14,Kelly Oubre,4300,20.8,Mason Plumlee,4700,24.46
CHA,Jalen McDaniels,3000,12.14,Kelly Oubre,4300,20.8,Miles Bridges,7800,38.67
CHA,Jalen McDaniels,3000,12.14,Kelly Oubre,4300,20.8,Terry Rozier,6300,29.73
CHA,Jalen McDaniels,3000,12.14,LaMelo Ball,10700,47.55,Mason Plumlee,4700,24.46
CHA,Jalen McDaniels,3000,12.14,LaMelo Ball,10700,47.55,Miles Bridges,7800,38.67
CHA,Jalen McDaniels,3000,12.14,LaMelo Ball,10700,47.55,Terry Rozier,6300,29.73
CHA,Jalen McDaniels,3000,12.14,Mason Plumlee,4700,24.46,Miles Bridges,7800,38.67
CHA,Jalen McDaniels,3000,12.14,Mason Plumlee,4700,24.46,Terry Rozier,6300,29.73
CHA,Jalen McDaniels,3000,12.14,Miles Bridges,7800,38.67,Terry Rozier,6300,29.73
CHA,Kelly Oubre,4300,20.8,LaMelo Ball,10700,47.55,Mason Plumlee,4700,24.46
CHA,Kelly Oubre,4300,20.8,LaMelo Ball,10700,47.55,Miles Bridges,7800,38.67
CHA,Kelly Oubre,4300,20.8,LaMelo Ball,10700,47.55,Terry Rozier,6300,29.73
CHA,Kelly Oubre,4300,20.8,Mason Plumlee,4700,24.46,Miles Bridges,7800,38.67
CHA,Kelly Oubre,4300,20.8,Mason Plumlee,4700,24.46,Terry Rozier,6300,29.73
CHA,Kelly Oubre,4300,20.8,Miles Bridges,7800,38.67,Terry Rozier,6300,29.73
CHA,LaMelo Ball,10700,47.55,Mason Plumlee,4700,24.46,Miles Bridges,7800,38.67
CHA,LaMelo Ball,10700,47.55,Mason Plumlee,4700,24.46,Terry Rozier,6300,29.73
CHA,LaMelo Ball,10700,47.55,Miles Bridges,7800,38.67,Terry Rozier,6300,29.73
CHA,Mason Plumlee,4700,24.46,Miles Bridges,7800,38.67,Terry Rozier,6300,29.73
POR,Anfernee Simons,3400,17.55,C.J. McCollum,7600,38.23,Cody Zeller,3000,9.3
POR,Anfernee Simons,3400,17.55,C.J. McCollum,7600,38.23,Damian Lillard,9700,45.53
POR,Anfernee Simons,3400,17.55,C.J. McCollum,7600,38.23,Jusuf Nurkic,6200,30.13
POR,Anfernee Simons,3400,17.55,C.J. McCollum,7600,38.23,Larry Nance,4100,19.8
POR,Anfernee Simons,3400,17.55,C.J. McCollum,7600,38.23,Nassir Little,4000,19.35
POR,Anfernee Simons,3400,17.55,C.J. McCollum,7600,38.23,Norman Powell,5400,25.39
POR,Anfernee Simons,3400,17.55,C.J. McCollum,7600,38.23,Robert Covington,4300,19.79
POR,Anfernee Simons,3400,17.55,Cody Zeller,3000,9.3,Damian Lillard,9700,45.53
POR,Anfernee Simons,3400,17.55,Cody Zeller,3000,9.3,Jusuf Nurkic,6200,30.13
POR,Anfernee Simons,3400,17.55,Cody Zeller,3000,9.3,Larry Nance,4100,19.8
POR,Anfernee Simons,3400,17.55,Cody Zeller,3000,9.3,Nassir Little,4000,19.35
POR,Anfernee Simons,3400,17.55,Cody Zeller,3000,9.3,Norman Powell,5400,25.39
POR,Anfernee Simons,3400,17.55,Cody Zeller,3000,9.3,Robert Covington,4300,19.79
POR,Anfernee Simons,3400,17.55,Damian Lillard,9700,45.53,Jusuf Nurkic,6200,30.13
POR,Anfernee Simons,3400,17.55,Damian Lillard,9700,45.53,Larry Nance,4100,19.8
POR,Anfernee Simons,3400,17.55,Damian Lillard,9700,45.53,Nassir Little,4000,19.35
POR,Anfernee Simons,3400,17.55,Damian Lillard,9700,45.53,Norman Powell,5400,25.39
POR,Anfernee Simons,3400,17.55,Damian Lillard,9700,45.53,Robert Covington,4300,19.79
POR,Anfernee Simons,3400,17.55,Jusuf Nurkic,6200,30.13,Larry Nance,4100,19.8
POR,Anfernee Simons,3400,17.55,Jusuf Nurkic,6200,30.13,Nassir Little,4000,19.35
POR,Anfernee Simons,3400,17.55,Jusuf Nurkic,6200,30.13,Norman Powell,5400,25.39
POR,Anfernee Simons,3400,17.55,Jusuf Nurkic,6200,30.13,Robert Covington,4300,19.79
POR,Anfernee Simons,3400,17.55,Larry Nance,4100,19.8,Nassir Little,4000,19.35
POR,Anfernee Simons,3400,17.55,Larry Nance,4100,19.8,Norman Powell,5400,25.39
POR,Anfernee Simons,3400,17.55,Larry Nance,4100,19.8,Robert Covington,4300,19.79
POR,Anfernee Simons,3400,17.55,Nassir Little,4000,19.35,Norman Powell,5400,25.39
POR,Anfernee Simons,3400,17.55,Nassir Little,4000,19.35,Robert Covington,4300,19.79
POR,Anfernee Simons,3400,17.55,Norman Powell,5400,25.39,Robert Covington,4300,19.79
POR,C.J. McCollum,7600,38.23,Cody Zeller,3000,9.3,Damian Lillard,9700,45.53
POR,C.J. McCollum,7600,38.23,Cody Zeller,3000,9.3,Jusuf Nurkic,6200,30.13
POR,C.J. McCollum,7600,38.23,Cody Zeller,3000,9.3,Larry Nance,4100,19.8
POR,C.J. McCollum,7600,38.23,Cody Zeller,3000,9.3,Nassir Little,4000,19.35
POR,C.J. McCollum,7600,38.23,Cody Zeller,3000,9.3,Norman Powell,5400,25.39
POR,C.J. McCollum,7600,38.23,Cody Zeller,3000,9.3,Robert Covington,4300,19.79
POR,C.J. McCollum,7600,38.23,Damian Lillard,9700,45.53,Jusuf Nurkic,6200,30.13
POR,C.J. McCollum,7600,38.23,Damian Lillard,9700,45.53,Larry Nance,4100,19.8
POR,C.J. McCollum,7600,38.23,Damian Lillard,9700,45.53,Nassir Little,4000,19.35
POR,C.J. McCollum,7600,38.23,Damian Lillard,9700,45.53,Norman Powell,5400,25.39
POR,C.J. McCollum,7600,38.23,Damian Lillard,9700,45.53,Robert Covington,4300,19.79
POR,C.J. McCollum,7600,38.23,Jusuf Nurkic,6200,30.13,Larry Nance,4100,19.8
POR,C.J. McCollum,7600,38.23,Jusuf Nurkic,6200,30.13,Nassir Little,4000,19.35
POR,C.J. McCollum,7600,38.23,Jusuf Nurkic,6200,30.13,Norman Powell,5400,25.39
POR,C.J. McCollum,7600,38.23,Jusuf Nurkic,6200,30.13,Robert Covington,4300,19.79
POR,C.J. McCollum,7600,38.23,Larry Nance,4100,19.8,Nassir Little,4000,19.35
POR,C.J. McCollum,7600,38.23,Larry Nance,4100,19.8,Norman Powell,5400,25.39
POR,C.J. McCollum,7600,38.23,Larry Nance,4100,19.8,Robert Covington,4300,19.79
POR,C.J. McCollum,7600,38.23,Nassir Little,4000,19.35,Norman Powell,5400,25.39
POR,C.J. McCollum,7600,38.23,Nassir Little,4000,19.35,Robert Covington,4300,19.79
POR,C.J. McCollum,7600,38.23,Norman Powell,5400,25.39,Robert Covington,4300,19.79
POR,Cody Zeller,3000,9.3,Damian Lillard,9700,45.53,Jusuf Nurkic,6200,30.13
POR,Cody Zeller,3000,9.3,Damian Lillard,9700,45.53,Larry Nance,4100,19.8
POR,Cody Zeller,3000,9.3,Damian Lillard,9700,45.53,Nassir Little,4000,19.35
POR,Cody Zeller,3000,9.3,Damian Lillard,9700,45.53,Norman Powell,5400,25.39
POR,Cody Zeller,3000,9.3,Damian Lillard,9700,45.53,Robert Covington,4300,19.79
POR,Cody Zeller,3000,9.3,Jusuf Nurkic,6200,30.13,Larry Nance,4100,19.8
POR,Cody Zeller,3000,9.3,Jusuf Nurkic,6200,30.13,Nassir Little,4000,19.35
POR,Cody Zeller,3000,9.3,Jusuf Nurkic,6200,30.13,Norman Powell,5400,25.39
POR,Cody Zeller,3000,9.3,Jusuf Nurkic,6200,30.13,Robert Covington,4300,19.79
POR,Cody Zeller,3000,9.3,Larry Nance,4100,19.8,Nassir Little,4000,19.35
POR,Cody Zeller,3000,9.3,Larry Nance,4100,19.8,Norman Powell,5400,25.39
POR,Cody Zeller,3000,9.3,Larry Nance,4100,19.8,Robert Covington,4300,19.79
POR,Cody Zeller,3000,9.3,Nassir Little,4000,19.35,Norman Powell,5400,25.39
POR,Cody Zeller,3000,9.3,Nassir Little,4000,19.35,Robert Covington,4300,19.79
POR,Cody Zeller,3000,9.3,Norman Powell,5400,25.39,Robert Covington,4300,19.79
POR,Damian Lillard,9700,45.53,Jusuf Nurkic,6200,30.13,Larry Nance,4100,19.8
POR,Damian Lillard,9700,45.53,Jusuf Nurkic,6200,30.13,Nassir Little,4000,19.35
POR,Damian Lillard,9700,45.53,Jusuf Nurkic,6200,30.13,Norman Powell,5400,25.39
POR,Damian Lillard,9700,45.53,Jusuf Nurkic,6200,30.13,Robert Covington,4300,19.79
POR,Damian Lillard,9700,45.53,Larry Nance,4100,19.8,Nassir Little,4000,19.35
POR,Damian Lillard,9700,45.53,Larry Nance,4100,19.8,Norman Powell,5400,25.39
POR,Damian Lillard,9700,45.53,Larry Nance,4100,19.8,Robert Covington,4300,19.79
POR,Damian Lillard,9700,45.53,Nassir Little,4000,19.35,Norman Powell,5400,25.39
POR,Damian Lillard,9700,45.53,Nassir Little,4000,19.35,Robert Covington,4300,19.79
POR,Damian Lillard,9700,45.53,Norman Powell,5400,25.39,Robert Covington,4300,19.79
POR,Jusuf Nurkic,6200,30.13,Larry Nance,4100,19.8,Nassir Little,4000,19.35
POR,Jusuf Nurkic,6200,30.13,Larry Nance,4100,19.8,Norman Powell,5400,25.39
POR,Jusuf Nurkic,6200,30.13,Larry Nance,4100,19.8,Robert Covington,4300,19.79
POR,Jusuf Nurkic,6200,30.13,Nassir Little,4000,19.35,Norman Powell,5400,25.39
POR,Jusuf Nurkic,6200,30.13,Nassir Little,4000,19.35,Robert Covington,4300,19.79
POR,Jusuf Nurkic,6200,30.13,Norman Powell,5400,25.39,Robert Covington,4300,19.79
POR,Larry Nance,4100,19.8,Nassir Little,4000,19.35,Norman Powell,5400,25.39
POR,Larry Nance,4100,19.8,Nassir Little,4000,19.35,Robert Covington,4300,19.79
POR,Larry Nance,4100,19.8,Norman Powell,5400,25.39,Robert Covington,4300,19.79
POR,Nassir Little,4000,19.35,Norman Powell,5400,25.39,Robert Covington,4300,19.79
MEM,Brandon Clarke,3500,18.59,Desmond Bane,5500,27.42,Dillon Brooks,5700,28.35
MEM,Brandon Clarke,3500,18.59,Desmond Bane,5500,27.42,Ja Morant,9800,44.9
MEM,Brandon Clarke,3500,18.59,Desmond Bane,5500,27.42,Jaren Jackson,6300,32.23
MEM,Brandon Clarke,3500,18.59,Desmond Bane,5500,27.42,John Konchar,3000,9.77
MEM,Brandon Clarke,3500,18.59,Desmond Bane,5500,27.42,Kyle Anderson,4600,22.27
MEM,Brandon Clarke,3500,18.59,Desmond Bane,5500,27.42,Steven Adams,4400,24.29
MEM,Brandon Clarke,3500,18.59,Desmond Bane,5500,27.42,Tyus Jones,3200,13.23
MEM,Brandon Clarke,3500,18.59,Desmond Bane,5500,27.42,Ziaire Williams,3300,12.99
MEM,Brandon Clarke,3500,18.59,Dillon Brooks,5700,28.35,Ja Morant,9800,44.9
MEM,Brandon Clarke,3500,18.59,Dillon Brooks,5700,28.35,Jaren Jackson,6300,32.23
MEM,Brandon Clarke,3500,18.59,Dillon Brooks,5700,28.35,John Konchar,3000,9.77
MEM,Brandon Clarke,3500,18.59,Dillon Brooks,5700,28.35,Kyle Anderson,4600,22.27
MEM,Brandon Clarke,3500,18.59,Dillon Brooks,5700,28.35,Steven Adams,4400,24.29
MEM,Brandon Clarke,3500,18.59,Dillon Brooks,5700,28.35,Tyus Jones,3200,13.23
MEM,Brandon Clarke,3500,18.59,Dillon Brooks,5700,28.35,Ziaire Williams,3300,12.99
MEM,Brandon Clarke,3500,18.59,Ja Morant,9800,44.9,Jaren Jackson,6300,32.23
MEM,Brandon Clarke,3500,18.59,Ja Morant,9800,44.9,John Konchar,3000,9.77
MEM,Brandon Clarke,3500,18.59,Ja Morant,9800,44.9,Kyle Anderson,4600,22.27
MEM,Brandon Clarke,3500,18.59,Ja Morant,9800,44.9,Steven Adams,4400,24.29
MEM,Brandon Clarke,3500,18.59,Ja Morant,9800,44.9,Tyus Jones,3200,13.23
MEM,Brandon Clarke,3500,18.59,Ja Morant,9800,44.9,Ziaire Williams,3300,12.99
MEM,Brandon Clarke,3500,18.59,Jaren Jackson,6300,32.23,John Konchar,3000,9.77
MEM,Brandon Clarke,3500,18.59,Jaren Jackson,6300,32.23,Kyle Anderson,4600,22.27
MEM,Brandon Clarke,3500,18.59,Jaren Jackson,6300,32.23,Steven Adams,4400,24.29
MEM,Brandon Clarke,3500,18.59,Jaren Jackson,6300,32.23,Tyus Jones,3200,13.23
MEM,Brandon Clarke,3500,18.59,Jaren Jackson,6300,32.23,Ziaire Williams,3300,12.99
MEM,Brandon Clarke,3500,18.59,John Konchar,3000,9.77,Kyle Anderson,4600,22.27
MEM,Brandon Clarke,3500,18.59,John Konchar,3000,9.77,Steven Adams,4400,24.29
MEM,Brandon Clarke,3500,18.59,John Konchar,3000,9.77,Tyus Jones,3200,13.23
MEM,Brandon Clarke,3500,18.59,John Konchar,3000,9.77,Ziaire Williams,3300,12.99
MEM,Brandon Clarke,3500,18.59,Kyle Anderson,4600,22.27,Steven Adams,4400,24.29
MEM,Brandon Clarke,3500,18.59,Kyle Anderson,4600,22.27,Tyus Jones,3200,13.23
MEM,Brandon Clarke,3500,18.59,Kyle Anderson,4600,22.27,Ziaire Williams,3300,12.99
MEM,Brandon Clarke,3500,18.59,Steven Adams,4400,24.29,Tyus Jones,3200,13.23
MEM,Brandon Clarke,3500,18.59,Steven Adams,4400,24.29,Ziaire Williams,3300,12.99
MEM,Brandon Clarke,3500,18.59,Tyus Jones,3200,13.23,Ziaire Williams,3300,12.99
MEM,Desmond Bane,5500,27.42,Dillon Brooks,5700,28.35,Ja Morant,9800,44.9
MEM,Desmond Bane,5500,27.42,Dillon Brooks,5700,28.35,Jaren Jackson,6300,32.23
MEM,Desmond Bane,5500,27.42,Dillon Brooks,5700,28.35,John Konchar,3000,9.77
MEM,Desmond Bane,5500,27.42,Dillon Brooks,5700,28.35,Kyle Anderson,4600,22.27
MEM,Desmond Bane,5500,27.42,Dillon Brooks,5700,28.35,Steven Adams,4400,24.29
MEM,Desmond Bane,5500,27.42,Dillon Brooks,5700,28.35,Tyus Jones,3200,13.23
MEM,Desmond Bane,5500,27.42,Dillon Brooks,5700,28.35,Ziaire Williams,3300,12.99
MEM,Desmond Bane,5500,27.42,Ja Morant,9800,44.9,Jaren Jackson,6300,32.23
MEM,Desmond Bane,5500,27.42,Ja Morant,9800,44.9,John Konchar,3000,9.77
MEM,Desmond Bane,5500,27.42,Ja Morant,9800,44.9,Kyle Anderson,4600,22.27
MEM,Desmond Bane,5500,27.42,Ja Morant,9800,44.9,Steven Adams,4400,24.29
MEM,Desmond Bane,5500,27.42,Ja Morant,9800,44.9,Tyus Jones,3200,13.23
MEM,Desmond Bane,5500,27.42,Ja Morant,9800,44.9,Ziaire Williams,3300,12.99
MEM,Desmond Bane,5500,27.42,Jaren Jackson,6300,32.23,John Konchar,3000,9.77
MEM,Desmond Bane,5500,27.42,Jaren Jackson,6300,32.23,Kyle Anderson,4600,22.27
MEM,Desmond Bane,5500,27.42,Jaren Jackson,6300,32.23,Steven Adams,4400,24.29
MEM,Desmond Bane,5500,27.42,Jaren Jackson,6300,32.23,Tyus Jones,3200,13.23
MEM,Desmond Bane,5500,27.42,Jaren Jackson,6300,32.23,Ziaire Williams,3300,12.99
MEM,Desmond Bane,5500,27.42,John Konchar,3000,9.77,Kyle Anderson,4600,22.27
MEM,Desmond Bane,5500,27.42,John Konchar,3000,9.77,Steven Adams,4400,24.29
MEM,Desmond Bane,5500,27.42,John Konchar,3000,9.77,Tyus Jones,3200,13.23
MEM,Desmond Bane,5500,27.42,John Konchar,3000,9.77,Ziaire Williams,3300,12.99
MEM,Desmond Bane,5500,27.42,Kyle Anderson,4600,22.27,Steven Adams,4400,24.29
MEM,Desmond Bane,5500,27.42,Kyle Anderson,4600,22.27,Tyus Jones,3200,13.23
MEM,Desmond Bane,5500,27.42,Kyle Anderson,4600,22.27,Ziaire Williams,3300,12.99
MEM,Desmond Bane,5500,27.42,Steven Adams,4400,24.29,Tyus Jones,3200,13.23
MEM,Desmond Bane,5500,27.42,Steven Adams,4400,24.29,Ziaire Williams,3300,12.99
MEM,Desmond Bane,5500,27.42,Tyus Jones,3200,13.23,Ziaire Williams,3300,12.99
MEM,Dillon Brooks,5700,28.35,Ja Morant,9800,44.9,Jaren Jackson,6300,32.23
MEM,Dillon Brooks,5700,28.35,Ja Morant,9800,44.9,John Konchar,3000,9.77
MEM,Dillon Brooks,5700,28.35,Ja Morant,9800,44.9,Kyle Anderson,4600,22.27
MEM,Dillon Brooks,5700,28.35,Ja Morant,9800,44.9,Steven Adams,4400,24.29
MEM,Dillon Brooks,5700,28.35,Ja Morant,9800,44.9,Tyus Jones,3200,13.23
MEM,Dillon Brooks,5700,28.35,Ja Morant,9800,44.9,Ziaire Williams,3300,12.99
MEM,Dillon Brooks,5700,28.35,Jaren Jackson,6300,32.23,John Konchar,3000,9.77
MEM,Dillon Brooks,5700,28.35,Jaren Jackson,6300,32.23,Kyle Anderson,4600,22.27
MEM,Dillon Brooks,5700,28.35,Jaren Jackson,6300,32.23,Steven Adams,4400,24.29
MEM,Dillon Brooks,5700,28.35,Jaren Jackson,6300,32.23,Tyus Jones,3200,13.23
MEM,Dillon Brooks,5700,28.35,Jaren Jackson,6300,32.23,Ziaire Williams,3300,12.99
MEM,Dillon Brooks,5700,28.35,John Konchar,3000,9.77,Kyle Anderson,4600,22.27
MEM,Dillon Brooks,5700,28.35,John Konchar,3000,9.77,Steven Adams,4400,24.29
MEM,Dillon Brooks,5700,28.35,John Konchar,3000,9.77,Tyus Jones,3200,13.23
MEM,Dillon Brooks,5700,28.35,John Konchar,3000,9.77,Ziaire Williams,3300,12.99
MEM,Dillon Brooks,5700,28.35,Kyle Anderson,4600,22.27,Steven Adams,4400,24.29
MEM,Dillon Brooks,5700,28.35,Kyle Anderson,4600,22.27,Tyus Jones,3200,13.23
MEM,Dillon Brooks,5700,28.35,Kyle Anderson,4600,22.27,Ziaire Williams,3300,12.99
MEM,Dillon Brooks,5700,28.35,Steven Adams,4400,24.29,Tyus Jones,3200,13.23
MEM,Dillon Brooks,5700,28.35,Steven Adams,4400,24.29,Ziaire Williams,3300,12.99
MEM,Dillon Brooks,5700,28.35,Tyus Jones,3200,13.23,Ziaire Williams,3300,12.99
MEM,Ja Morant,9800,44.9,Jaren Jackson,6300,32.23,John Konchar,3000,9.77
MEM,Ja Morant,9800,44.9,Jaren Jackson,6300,32.23,Kyle Anderson,4600,22.27
MEM,Ja Morant,9800,44.9,Jaren Jackson,6300,32.23,Steven Adams,4400,24.29
MEM,Ja Morant,9800,44.9,Jaren Jackson,6300,32.23,Tyus Jones,3200,13.23
MEM,Ja Morant,9800,44.9,Jaren Jackson,6300,32.23,Ziaire Williams,3300,12.99
MEM,Ja Morant,9800,44.9,John Konchar,3000,9.77,Kyle Anderson,4600,22.27
MEM,Ja Morant,9800,44.9,John Konchar,3000,9.77,Steven Adams,4400,24.29
MEM,Ja Morant,9800,44.9,John Konchar,3000,9.77,Tyus Jones,3200,13.23
MEM,Ja Morant,9800,44.9,John Konchar,3000,9.77,Ziaire Williams,3300,12.99
MEM,Ja Morant,9800,44.9,Kyle Anderson,4600,22.27,Steven Adams,4400,24.29
MEM,Ja Morant,9800,44.9,Kyle Anderson,4600,22.27,Tyus Jones,3200,13.23
MEM,Ja Morant,9800,44.9,Kyle Anderson,4600,22.27,Ziaire Williams,3300,12.99
MEM,Ja Morant,9800,44.9,Steven Adams,4400,24.29,Tyus Jones,3200,13.23
MEM,Ja Morant,9800,44.9,Steven Adams,4400,24.29,Ziaire Williams,3300,12.99
MEM,Ja Morant,9800,44.9,Tyus Jones,3200,13.23,Ziaire Williams,3300,12.99
MEM,Jaren Jackson,6300,32.23,John Konchar,3000,9.77,Kyle Anderson,4600,22.27
MEM,Jaren Jackson,6300,32.23,John Konchar,3000,9.77,Steven Adams,4400,24.29
MEM,Jaren Jackson,6300,32.23,John Konchar,3000,9.77,Tyus Jones,3200,13.23
MEM,Jaren Jackson,6300,32.23,John Konchar,3000,9.77,Ziaire Williams,3300,12.99
MEM,Jaren Jackson,6300,32.23,Kyle Anderson,4600,22.27,Steven Adams,4400,24.29
MEM,Jaren Jackson,6300,32.23,Kyle Anderson,4600,22.27,Tyus Jones,3200,13.23
MEM,Jaren Jackson,6300,32.23,Kyle Anderson,4600,22.27,Ziaire Williams,3300,12.99
MEM,Jaren Jackson,6300,32.23,Steven Adams,4400,24.29,Tyus Jones,3200,13.23
MEM,Jaren Jackson,6300,32.23,Steven Adams,4400,24.29,Ziaire Williams,3300,12.99
MEM,Jaren Jackson,6300,32.23,Tyus Jones,3200,13.23,Ziaire Williams,3300,12.99
MEM,John Konchar,3000,9.77,Kyle Anderson,4600,22.27,Steven Adams,4400,24.29
MEM,John Konchar,3000,9.77,Kyle Anderson,4600,22.27,Tyus Jones,3200,13.23
MEM,John Konchar,3000,9.77,Kyle Anderson,4600,22.27,Ziaire Williams,3300,12.99
MEM,John Konchar,3000,9.77,Steven Adams,4400,24.29,Tyus Jones,3200,13.23
MEM,John Konchar,3000,9.77,Steven Adams,4400,24.29,Ziaire Williams,3300,12.99
MEM,John Konchar,3000,9.77,Tyus Jones,3200,13.23,Ziaire Williams,3300,12.99
MEM,Kyle Anderson,4600,22.27,Steven Adams,4400,24.29,Tyus Jones,3200,13.23
MEM,Kyle Anderson,4600,22.27,Steven Adams,4400,24.29,Ziaire Williams,3300,12.99
MEM,Kyle Anderson,4600,22.27,Tyus Jones,3200,13.23,Ziaire Williams,3300,12.99
MEM,Steven Adams,4400,24.29,Tyus Jones,3200,13.23,Ziaire Williams,3300,12.99
BOS,Al Horford,7300,32.77,Dennis Schroder,6400,28.89,Grant Williams,3800,13.43
BOS,Al Horford,7300,32.77,Dennis Schroder,6400,28.89,Jaylen Brown,9100,30.15
BOS,Al Horford,7300,32.77,Dennis Schroder,6400,28.89,Jayson Tatum,10100,44.81
BOS,Al Horford,7300,32.77,Dennis Schroder,6400,28.89,Marcus Smart,5400,26.54
BOS,Al Horford,7300,32.77,Dennis Schroder,6400,28.89,Robert Williams,5600,29.05
BOS,Al Horford,7300,32.77,Dennis Schroder,6400,28.89,Romeo Langford,3400,10.07
BOS,Al Horford,7300,32.77,Grant Williams,3800,13.43,Jaylen Brown,9100,30.15
BOS,Al Horford,7300,32.77,Grant Williams,3800,13.43,Jayson Tatum,10100,44.81
BOS,Al Horford,7300,32.77,Grant Williams,3800,13.43,Marcus Smart,5400,26.54
BOS,Al Horford,7300,32.77,Grant Williams,3800,13.43,Robert Williams,5600,29.05
BOS,Al Horford,7300,32.77,Grant Williams,3800,13.43,Romeo Langford,3400,10.07
BOS,Al Horford,7300,32.77,Jaylen Brown,9100,30.15,Jayson Tatum,10100,44.81
BOS,Al Horford,7300,32.77,Jaylen Brown,9100,30.15,Marcus Smart,5400,26.54
BOS,Al Horford,7300,32.77,Jaylen Brown,9100,30.15,Robert Williams,5600,29.05
BOS,Al Horford,7300,32.77,Jaylen Brown,9100,30.15,Romeo Langford,3400,10.07
BOS,Al Horford,7300,32.77,Jayson Tatum,10100,44.81,Marcus Smart,5400,26.54
BOS,Al Horford,7300,32.77,Jayson Tatum,10100,44.81,Robert Williams,5600,29.05
